support,itemsets
0.008333333333333333,"frozenset({'bright eyes', 'the shins'})"
0.006666666666666667,"frozenset({'bright eyes', 'the smashing pumpkins'})"
0.006666666666666667,"frozenset({'the smiths', 'bright eyes'})"
0.005666666666666667,"frozenset({'the strokes', 'bright eyes'})"
0.005666666666666667,"frozenset({'the white stripes', 'bright eyes'})"
0.01,"frozenset({'christina aguilera', 'britney spears'})"
0.013333333333333334,"frozenset({'coldplay', 'britney spears'})"
0.005666666666666667,"frozenset({'britney spears', 'duffy'})"
0.005333333333333333,"frozenset({'eminem', 'britney spears'})"
0.007666666666666666,"frozenset({'evanescence', 'britney spears'})"
0.006,"frozenset({'fall out boy', 'britney spears'})"
0.007,"frozenset({'gwen stefani', 'britney spears'})"
0.005333333333333333,"frozenset({'hilary duff', 'britney spears'})"
0.008666666666666666,"frozenset({'justin timberlake', 'britney spears'})"
0.006333333333333333,"frozenset({'kanye west', 'britney spears'})"
0.012666666666666666,"frozenset({'britney spears', 'katy perry'})"
0.011,"frozenset({'britney spears', 'kelly clarkson'})"
0.01,"frozenset({'kylie minogue', 'britney spears'})"
0.011,"frozenset({'lady gaga', 'britney spears'})"
0.005333333333333333,"frozenset({'leona lewis', 'britney spears'})"
0.007666666666666666,"frozenset({'lily allen', 'britney spears'})"
0.007333333333333333,"frozenset({'britney spears', 'linkin park'})"
0.014,"frozenset({'madonna', 'britney spears'})"
0.006666666666666667,"frozenset({'britney spears', 'mariah carey'})"
0.007333333333333333,"frozenset({'britney spears', 'maroon 5'})"
0.008666666666666666,"frozenset({'britney spears', 'michael jackson'})"
0.006,"frozenset({'muse', 'britney spears'})"
0.008,"frozenset({'nelly furtado', 'britney spears'})"
0.008666666666666666,"frozenset({'paramore', 'britney spears'})"
0.005,"frozenset({'placebo', 'britney spears'})"
0.005,"frozenset({'britney spears', 'regina spektor'})"
0.018,"frozenset({'rihanna', 'britney spears'})"
0.005333333333333333,"frozenset({'sugababes', 'britney spears'})"
0.008666666666666666,"frozenset({'the beatles', 'britney spears'})"
0.007666666666666666,"frozenset({'the killers', 'britney spears'})"
0.007,"frozenset({'britney spears', 'the pussycat dolls'})"
0.005,"frozenset({'cat power', 'broken social scene'})"
0.006333333333333333,"frozenset({'coldplay', 'broken social scene'})"
0.012333333333333333,"frozenset({'death cab for cutie', 'broken social scene'})"
0.006,"frozenset({'elliott smith', 'broken social scene'})"
0.008666666666666666,"frozenset({'broken social scene', 'feist'})"
0.005,"frozenset({'broken social scene', 'iron & wine'})"
0.009333333333333334,"frozenset({'modest mouse', 'broken social scene'})"
0.006333333333333333,"frozenset({'mogwai', 'broken social scene'})"
0.006333333333333333,"frozenset({'pixies', 'broken social scene'})"
0.018,"frozenset({'radiohead', 'broken social scene'})"
0.005666666666666667,"frozenset({'broken social scene', 'ratatat'})"
0.01,"frozenset({'sigur rós', 'broken social scene'})"
0.006666666666666667,"frozenset({'broken social scene', 'stars'})"
0.008666666666666666,"frozenset({'broken social scene', 'sufjan stevens'})"
0.009333333333333334,"frozenset({'broken social scene', 'the beatles'})"
0.005,"frozenset({'the flaming lips', 'broken social scene'})"
0.008,"frozenset({'broken social scene', 'the shins'})"
0.005333333333333333,"frozenset({'broken social scene', 'the smashing pumpkins'})"
0.005,"frozenset({'the strokes', 'broken social scene'})"
0.007,"frozenset({'tv on the radio', 'broken social scene'})"
0.007333333333333333,"frozenset({'coldplay', 'bruce springsteen'})"
0.008,"frozenset({'bruce springsteen', 'david bowie'})"
0.008,"frozenset({'bruce springsteen', 'johnny cash'})"
0.005666666666666667,"frozenset({'bruce springsteen', 'neil young'})"
0.005666666666666667,"frozenset({'queen', 'bruce springsteen'})"
0.005333333333333333,"frozenset({'r.e.m.', 'bruce springsteen'})"
0.006666666666666667,"frozenset({'radiohead', 'bruce springsteen'})"
0.005666666666666667,"frozenset({'red hot chili peppers', 'bruce springsteen'})"
0.011666666666666667,"frozenset({'bruce springsteen', 'the beatles'})"
0.005666666666666667,"frozenset({'the killers', 'bruce springsteen'})"
0.007,"frozenset({'the rolling stones', 'bruce springsteen'})"
0.005333333333333333,"frozenset({'tom waits', 'bruce springsteen'})"
0.005666666666666667,"frozenset({'bruce springsteen', 'u2'})"
0.007,"frozenset({'bullet for my valentine', 'children of bodom'})"
0.005333333333333333,"frozenset({'coldplay', 'bullet for my valentine'})"
0.009333333333333334,"frozenset({'bullet for my valentine', 'disturbed'})"
0.006333333333333333,"frozenset({'bullet for my valentine', 'evanescence'})"
0.006666666666666667,"frozenset({'bullet for my valentine', 'fall out boy'})"
0.006666666666666667,"frozenset({'foo fighters', 'bullet for my valentine'})"
0.005,"frozenset({'bullet for my valentine', 'funeral for a friend'})"
0.005333333333333333,"frozenset({'bullet for my valentine', 'good charlotte'})"
0.007333333333333333,"frozenset({'green day', 'bullet for my valentine'})"
0.007333333333333333,"frozenset({'in flames', 'bullet for my valentine'})"
0.005666666666666667,"frozenset({'iron maiden', 'bullet for my valentine'})"
0.006333333333333333,"frozenset({'bullet for my valentine', 'killswitch engage'})"
0.007,"frozenset({'bullet for my valentine', 'koЯn'})"
0.012666666666666666,"frozenset({'bullet for my valentine', 'linkin park'})"
0.009,"frozenset({'bullet for my valentine', 'metallica'})"
0.005,"frozenset({'muse', 'bullet for my valentine'})"
0.005666666666666667,"frozenset({'my chemical romance', 'bullet for my valentine'})"
0.005666666666666667,"frozenset({'nickelback', 'bullet for my valentine'})"
0.006,"frozenset({'bullet for my valentine', 'nightwish'})"
0.008333333333333333,"frozenset({'papa roach', 'bullet for my valentine'})"
0.006,"frozenset({'bullet for my valentine', 'rammstein'})"
0.005333333333333333,"frozenset({'red hot chili peppers', 'bullet for my valentine'})"
0.006,"frozenset({'bullet for my valentine', 'rise against'})"
0.007,"frozenset({'bullet for my valentine', 'slipknot'})"
0.006,"frozenset({'bullet for my valentine', 'sum 41'})"
0.011666666666666667,"frozenset({'system of a down', 'bullet for my valentine'})"
0.007,"frozenset({'the offspring', 'bullet for my valentine'})"
0.006333333333333333,"frozenset({'bullet for my valentine', 'trivium'})"
0.006333333333333333,"frozenset({'radiohead', 'burial'})"
0.005333333333333333,"frozenset({'busta rhymes', 'kanye west'})"
0.005333333333333333,"frozenset({'death cab for cutie', 'cake'})"
0.007,"frozenset({'radiohead', 'cake'})"
0.009,"frozenset({'cake', 'the beatles'})"
0.005333333333333333,"frozenset({'metallica', 'cannibal corpse'})"
0.005,"frozenset({'coldplay', 'cansei de ser sexy'})"
0.005333333333333333,"frozenset({'m.i.a.', 'cansei de ser sexy'})"
0.005,"frozenset({'radiohead', 'cansei de ser sexy'})"
0.005,"frozenset({'green day', 'cascada'})"
0.005,"frozenset({'rihanna', 'cascada'})"
0.006,"frozenset({'cocorosie', 'cat power'})"
0.009333333333333334,"frozenset({'coldplay', 'cat power'})"
0.005,"frozenset({'david bowie', 'cat power'})"
0.010666666666666666,"frozenset({'death cab for cutie', 'cat power'})"
0.006333333333333333,"frozenset({'devendra banhart', 'cat power'})"
0.007,"frozenset({'elliott smith', 'cat power'})"
0.012,"frozenset({'cat power', 'feist'})"
0.006,"frozenset({'cat power', 'iron & wine'})"
0.005,"frozenset({'cat power', 'kings of convenience'})"
0.006333333333333333,"frozenset({'modest mouse', 'cat power'})"
0.005333333333333333,"frozenset({'nouvelle vague', 'cat power'})"
0.005333333333333333,"frozenset({'cat power', 'pixies'})"
0.007333333333333333,"frozenset({'cat power', 'portishead'})"
0.015,"frozenset({'radiohead', 'cat power'})"
0.005,"frozenset({'red hot chili peppers', 'cat power'})"
0.006666666666666667,"frozenset({'cat power', 'regina spektor'})"
0.005333333333333333,"frozenset({'rilo kiley', 'cat power'})"
0.009,"frozenset({'sigur rós', 'cat power'})"
0.006,"frozenset({'sonic youth', 'cat power'})"
0.005333333333333333,"frozenset({'cat power', 'stars'})"
0.007666666666666666,"frozenset({'cat power', 'sufjan stevens'})"
0.010333333333333333,"frozenset({'cat power', 'the beatles'})"
0.005333333333333333,"frozenset({'the cure', 'cat power'})"
0.005666666666666667,"frozenset({'cat power', 'the decemberists'})"
0.006,"frozenset({'the killers', 'cat power'})"
0.005666666666666667,"frozenset({'the smiths', 'cat power'})"
0.005666666666666667,"frozenset({'tom waits', 'cat power'})"
0.005333333333333333,"frozenset({'chamillionaire', 'eminem'})"
0.005666666666666667,"frozenset({'cradle of filth', 'children of bodom'})"
0.007666666666666666,"frozenset({'children of bodom', 'dark tranquillity'})"
0.008666666666666666,"frozenset({'disturbed', 'children of bodom'})"
0.006,"frozenset({'ensiferum', 'children of bodom'})"
0.005666666666666667,"frozenset({'finntroll', 'children of bodom'})"
0.005666666666666667,"frozenset({'helloween', 'children of bodom'})"
0.01633333333333333,"frozenset({'in flames', 'children of bodom'})"
0.011666666666666667,"frozenset({'iron maiden', 'children of bodom'})"
0.006333333333333333,"frozenset({'judas priest', 'children of bodom'})"
0.006333333333333333,"frozenset({'killswitch engage', 'children of bodom'})"
0.005,"frozenset({'korpiklaani', 'children of bodom'})"
0.007,"frozenset({'children of bodom', 'koЯn'})"
0.005333333333333333,"frozenset({'children of bodom', 'linkin park'})"
0.007333333333333333,"frozenset({'megadeth', 'children of bodom'})"
0.015333333333333332,"frozenset({'metallica', 'children of bodom'})"
0.005,"frozenset({'motörhead', 'children of bodom'})"
0.011333333333333334,"frozenset({'nightwish', 'children of bodom'})"
0.005,"frozenset({'nirvana', 'children of bodom'})"
0.006,"frozenset({'children of bodom', 'opeth'})"
0.006333333333333333,"frozenset({'pantera', 'children of bodom'})"
0.011,"frozenset({'rammstein', 'children of bodom'})"
0.006333333333333333,"frozenset({'red hot chili peppers', 'children of bodom'})"
0.011,"frozenset({'slayer', 'children of bodom'})"
0.007666666666666666,"frozenset({'slipknot', 'children of bodom'})"
0.005333333333333333,"frozenset({'sonata arctica', 'children of bodom'})"
0.011333333333333334,"frozenset({'system of a down', 'children of bodom'})"
0.005333333333333333,"frozenset({'the offspring', 'children of bodom'})"
0.005333333333333333,"frozenset({'killswitch engage', 'chimaira'})"
0.005333333333333333,"frozenset({'chris brown', 'kanye west'})"
0.007666666666666666,"frozenset({'rihanna', 'chris brown'})"
0.005333333333333333,"frozenset({'coldplay', 'christina aguilera'})"
0.005333333333333333,"frozenset({'justin timberlake', 'christina aguilera'})"
0.005666666666666667,"frozenset({'christina aguilera', 'katy perry'})"
0.007,"frozenset({'christina aguilera', 'kelly clarkson'})"
0.005,"frozenset({'christina aguilera', 'lady gaga'})"
0.005666666666666667,"frozenset({'leona lewis', 'christina aguilera'})"
0.010333333333333333,"frozenset({'madonna', 'christina aguilera'})"
0.005666666666666667,"frozenset({'christina aguilera', 'nelly furtado'})"
0.005,"frozenset({'pink', 'christina aguilera'})"
0.009666666666666667,"frozenset({'rihanna', 'christina aguilera'})"
0.005333333333333333,"frozenset({'christina aguilera', 'the beatles'})"
0.007,"frozenset({'christina aguilera', 'the pussycat dolls'})"
0.005333333333333333,"frozenset({'coldplay', 'city and colour'})"
0.005666666666666667,"frozenset({'paramore', 'cobra starship'})"
0.005,"frozenset({'coldplay', 'cocorosie'})"
0.005,"frozenset({'cocorosie', 'death cab for cutie'})"
0.005333333333333333,"frozenset({'cocorosie', 'elliott smith'})"
0.007333333333333333,"frozenset({'cocorosie', 'feist'})"
0.005,"frozenset({'joanna newsom', 'cocorosie'})"
0.006333333333333333,"frozenset({'cocorosie', 'portishead'})"
0.011,"frozenset({'radiohead', 'cocorosie'})"
0.008333333333333333,"frozenset({'cocorosie', 'sigur rós'})"
0.006333333333333333,"frozenset({'cocorosie', 'sufjan stevens'})"
0.005666666666666667,"frozenset({'cocorosie', 'the beatles'})"
0.005,"frozenset({'the cure', 'cocorosie'})"
0.005666666666666667,"frozenset({'cocorosie', 'the knife'})"
0.005333333333333333,"frozenset({'muse', 'coheed and cambria'})"
0.006,"frozenset({'coldplay', 'counting crows'})"
0.005,"frozenset({'crystal castles', 'coldplay'})"
0.018666666666666668,"frozenset({'coldplay', 'daft punk'})"
0.012666666666666666,"frozenset({'coldplay', 'damien rice'})"
0.006333333333333333,"frozenset({'dashboard confessional', 'coldplay'})"
0.006666666666666667,"frozenset({'coldplay', 'dave matthews band'})"
0.016,"frozenset({'coldplay', 'david bowie'})"
0.005333333333333333,"frozenset({'coldplay', 'david gray'})"
0.005666666666666667,"frozenset({'coldplay', 'david guetta'})"
0.031,"frozenset({'coldplay', 'death cab for cutie'})"
0.007333333333333333,"frozenset({'coldplay', 'deftones'})"
0.019333333333333334,"frozenset({'coldplay', 'depeche mode'})"
0.008666666666666666,"frozenset({'coldplay', 'dido'})"
0.007,"frozenset({'dire straits', 'coldplay'})"
0.006333333333333333,"frozenset({'coldplay', 'disturbed'})"
0.005,"frozenset({'coldplay', 'dj shadow'})"
0.005,"frozenset({'dream theater', 'coldplay'})"
0.006333333333333333,"frozenset({'coldplay', 'duffy'})"
0.005333333333333333,"frozenset({'coldplay', 'eddie vedder'})"
0.008,"frozenset({'coldplay', 'editors'})"
0.009,"frozenset({'coldplay', 'elliott smith'})"
0.006,"frozenset({'coldplay', 'elton john'})"
0.008333333333333333,"frozenset({'coldplay', 'elvis presley'})"
0.009333333333333334,"frozenset({'coldplay', 'eminem'})"
0.007,"frozenset({'coldplay', 'enya'})"
0.010333333333333333,"frozenset({'coldplay', 'evanescence'})"
0.006,"frozenset({'coldplay', 'explosions in the sky'})"
0.008,"frozenset({'faithless', 'coldplay'})"
0.015,"frozenset({'coldplay', 'fall out boy'})"
0.006333333333333333,"frozenset({'coldplay', 'fatboy slim'})"
0.017666666666666667,"frozenset({'coldplay', 'feist'})"
0.006333333333333333,"frozenset({'coldplay', 'fiona apple'})"
0.022333333333333334,"frozenset({'foo fighters', 'coldplay'})"
0.007666666666666666,"frozenset({'frank sinatra', 'coldplay'})"
0.020666666666666667,"frozenset({'coldplay', 'franz ferdinand'})"
0.005,"frozenset({'frou frou', 'coldplay'})"
0.005666666666666667,"frozenset({'garbage', 'coldplay'})"
0.007,"frozenset({'coldplay', 'gnarls barkley'})"
0.007666666666666666,"frozenset({'coldplay', 'goldfrapp'})"
0.005333333333333333,"frozenset({'coldplay', 'goo goo dolls'})"
0.005333333333333333,"frozenset({'coldplay', 'good charlotte'})"
0.014,"frozenset({'coldplay', 'gorillaz'})"
0.02033333333333333,"frozenset({'green day', 'coldplay'})"
0.005333333333333333,"frozenset({'groove armada', 'coldplay'})"
0.006,"frozenset({'coldplay', 'guns n roses'})"
0.006333333333333333,"frozenset({'gwen stefani', 'coldplay'})"
0.006333333333333333,"frozenset({'coldplay', 'him'})"
0.005,"frozenset({'hooverphonic', 'coldplay'})"
0.006666666666666667,"frozenset({'coldplay', 'hot chip'})"
0.006666666666666667,"frozenset({'coldplay', 'imogen heap'})"
0.005666666666666667,"frozenset({'in flames', 'coldplay'})"
0.018,"frozenset({'coldplay', 'incubus'})"
0.014333333333333333,"frozenset({'coldplay', 'interpol'})"
0.007333333333333333,"frozenset({'coldplay', 'iron & wine'})"
0.005666666666666667,"frozenset({'iron maiden', 'coldplay'})"
0.022333333333333334,"frozenset({'jack johnson', 'coldplay'})"
0.010333333333333333,"frozenset({'coldplay', 'james blunt'})"
0.005333333333333333,"frozenset({'coldplay', 'jamie cullum'})"
0.007333333333333333,"frozenset({'coldplay', 'jamiroquai'})"
0.010333333333333333,"frozenset({'coldplay', 'jason mraz'})"
0.006333333333333333,"frozenset({'jay-z', 'coldplay'})"
0.005666666666666667,"frozenset({'coldplay', 'jimi hendrix'})"
0.009666666666666667,"frozenset({'coldplay', 'jimmy eat world'})"
0.011333333333333334,"frozenset({'coldplay', 'john mayer'})"
0.012666666666666666,"frozenset({'coldplay', 'johnny cash'})"
0.011,"frozenset({'coldplay', 'josé gonzález'})"
0.006333333333333333,"frozenset({'coldplay', 'joy division'})"
0.008666666666666666,"frozenset({'coldplay', 'justice'})"
0.011666666666666667,"frozenset({'coldplay', 'justin timberlake'})"
0.013,"frozenset({'coldplay', 'kaiser chiefs'})"
0.017666666666666667,"frozenset({'coldplay', 'kanye west'})"
0.006333333333333333,"frozenset({'coldplay', 'kasabian'})"
0.006,"frozenset({'kate nash', 'coldplay'})"
0.009,"frozenset({'coldplay', 'katy perry'})"
0.023,"frozenset({'coldplay', 'keane'})"
0.005666666666666667,"frozenset({'coldplay', 'kelly clarkson'})"
0.007,"frozenset({'kent', 'coldplay'})"
0.008666666666666666,"frozenset({'coldplay', 'kings of convenience'})"
0.020666666666666667,"frozenset({'coldplay', 'kings of leon'})"
0.005666666666666667,"frozenset({'coldplay', 'klaxons'})"
0.007333333333333333,"frozenset({'coldplay', 'koЯn'})"
0.007333333333333333,"frozenset({'kt tunstall', 'coldplay'})"
0.009333333333333334,"frozenset({'coldplay', 'kylie minogue'})"
0.008333333333333333,"frozenset({'coldplay', 'lady gaga'})"
0.005333333333333333,"frozenset({'coldplay', 'lamb'})"
0.014333333333333333,"frozenset({'led zeppelin', 'coldplay'})"
0.006,"frozenset({'coldplay', 'lenny kravitz'})"
0.012666666666666666,"frozenset({'lily allen', 'coldplay'})"
0.005666666666666667,"frozenset({'coldplay', 'limp bizkit'})"
0.026,"frozenset({'coldplay', 'linkin park'})"
0.006333333333333333,"frozenset({'coldplay', 'lupe fiasco'})"
0.005666666666666667,"frozenset({'m.i.a.', 'coldplay'})"
0.005333333333333333,"frozenset({'m83', 'coldplay'})"
0.018333333333333333,"frozenset({'madonna', 'coldplay'})"
0.007666666666666666,"frozenset({'coldplay', 'mando diao'})"
0.007,"frozenset({'manu chao', 'coldplay'})"
0.005666666666666667,"frozenset({'marilyn manson', 'coldplay'})"
0.011333333333333334,"frozenset({'coldplay', 'maroon 5'})"
0.014333333333333333,"frozenset({'coldplay', 'massive attack'})"
0.005666666666666667,"frozenset({'coldplay', 'maxïmo park'})"
0.014666666666666666,"frozenset({'coldplay', 'metallica'})"
0.014333333333333333,"frozenset({'coldplay', 'mgmt'})"
0.014666666666666666,"frozenset({'coldplay', 'michael jackson'})"
0.009,"frozenset({'coldplay', 'mika'})"
0.018333333333333333,"frozenset({'moby', 'coldplay'})"
0.014,"frozenset({'modest mouse', 'coldplay'})"
0.006666666666666667,"frozenset({'mogwai', 'coldplay'})"
0.008,"frozenset({'morcheeba', 'coldplay'})"
0.007333333333333333,"frozenset({'morrissey', 'coldplay'})"
0.039,"frozenset({'muse', 'coldplay'})"
0.012666666666666666,"frozenset({'my chemical romance', 'coldplay'})"
0.007333333333333333,"frozenset({'coldplay', 'nelly furtado'})"
0.006,"frozenset({'new order', 'coldplay'})"
0.005333333333333333,"frozenset({'coldplay', 'nick drake'})"
0.012333333333333333,"frozenset({'nickelback', 'coldplay'})"
0.006666666666666667,"frozenset({'coldplay', 'nightwish'})"
0.013,"frozenset({'coldplay', 'nine inch nails'})"
0.021666666666666667,"frozenset({'coldplay', 'nirvana'})"
0.005666666666666667,"frozenset({'coldplay', 'no doubt'})"
0.012666666666666666,"frozenset({'norah jones', 'coldplay'})"
0.007666666666666666,"frozenset({'coldplay', 'nouvelle vague'})"
0.023333333333333334,"frozenset({'coldplay', 'oasis'})"
0.005333333333333333,"frozenset({'coldplay', 'of montreal'})"
0.007333333333333333,"frozenset({'panic at the disco', 'coldplay'})"
0.005666666666666667,"frozenset({'coldplay', 'papa roach'})"
0.010666666666666666,"frozenset({'coldplay', 'paramore'})"
0.013666666666666667,"frozenset({'coldplay', 'pearl jam'})"
0.005333333333333333,"frozenset({'coldplay', 'pendulum'})"
0.006,"frozenset({'coldplay', 'pink'})"
0.023666666666666666,"frozenset({'coldplay', 'pink floyd'})"
0.005666666666666667,"frozenset({'coldplay', 'pixies'})"
0.005,"frozenset({'pj harvey', 'coldplay'})"
0.021333333333333333,"frozenset({'coldplay', 'placebo'})"
0.006666666666666667,"frozenset({'coldplay', 'porcupine tree'})"
0.013,"frozenset({'coldplay', 'portishead'})"
0.018333333333333333,"frozenset({'queen', 'coldplay'})"
0.009333333333333334,"frozenset({'coldplay', 'queens of the stone age'})"
0.014333333333333333,"frozenset({'r.e.m.', 'coldplay'})"
0.052,"frozenset({'radiohead', 'coldplay'})"
0.009666666666666667,"frozenset({'coldplay', 'rage against the machine'})"
0.009666666666666667,"frozenset({'coldplay', 'rammstein'})"
0.007333333333333333,"frozenset({'coldplay', 'ramones'})"
0.007666666666666666,"frozenset({'coldplay', 'razorlight'})"
0.035,"frozenset({'red hot chili peppers', 'coldplay'})"
0.014333333333333333,"frozenset({'coldplay', 'regina spektor'})"
0.011666666666666667,"frozenset({'rihanna', 'coldplay'})"
0.007666666666666666,"frozenset({'coldplay', 'rise against'})"
0.008333333333333333,"frozenset({'robbie williams', 'coldplay'})"
0.005,"frozenset({'coldplay', 'ryan adams'})"
0.013333333333333334,"frozenset({'coldplay', 'röyksopp'})"
0.005333333333333333,"frozenset({'scissor sisters', 'coldplay'})"
0.006,"frozenset({'coldplay', 'sia'})"
0.023666666666666666,"frozenset({'coldplay', 'sigur rós'})"
0.006666666666666667,"frozenset({'simon & garfunkel', 'coldplay'})"
0.006,"frozenset({'coldplay', 'simple plan'})"
0.027333333333333334,"frozenset({'coldplay', 'snow patrol'})"
0.007,"frozenset({'coldplay', 'stars'})"
0.009333333333333334,"frozenset({'coldplay', 'stereophonics'})"
0.005333333333333333,"frozenset({'coldplay', 'sublime'})"
0.010333333333333333,"frozenset({'coldplay', 'sufjan stevens'})"
0.006333333333333333,"frozenset({'coldplay', 'sum 41'})"
0.020666666666666667,"frozenset({'system of a down', 'coldplay'})"
0.006,"frozenset({'coldplay', 'taking back sunday'})"
0.008,"frozenset({'coldplay', 'tegan and sara'})"
0.007333333333333333,"frozenset({'coldplay', 'tenacious d'})"
0.006666666666666667,"frozenset({'coldplay', 'the all-american rejects'})"
0.006333333333333333,"frozenset({'the beach boys', 'coldplay'})"
0.04533333333333334,"frozenset({'coldplay', 'the beatles'})"
0.008,"frozenset({'coldplay', 'the cardigans'})"
0.008,"frozenset({'the chemical brothers', 'coldplay'})"
0.006666666666666667,"frozenset({'coldplay', 'the clash'})"
0.006,"frozenset({'coldplay', 'the cranberries'})"
0.019666666666666666,"frozenset({'coldplay', 'the cure'})"
0.01,"frozenset({'coldplay', 'the decemberists'})"
0.009,"frozenset({'the doors', 'coldplay'})"
0.007,"frozenset({'coldplay', 'the flaming lips'})"
0.009,"frozenset({'coldplay', 'the fratellis'})"
0.011,"frozenset({'the fray', 'coldplay'})"
0.007333333333333333,"frozenset({'coldplay', 'the hives'})"
0.042333333333333334,"frozenset({'the killers', 'coldplay'})"
0.019,"frozenset({'coldplay', 'the kooks'})"
0.005,"frozenset({'the last shadow puppets', 'coldplay'})"
0.005666666666666667,"frozenset({'the libertines', 'coldplay'})"
0.007333333333333333,"frozenset({'coldplay', 'the national'})"
0.013,"frozenset({'the offspring', 'coldplay'})"
0.005,"frozenset({'coldplay', 'the police'})"
0.011,"frozenset({'coldplay', 'the postal service'})"
0.010333333333333333,"frozenset({'coldplay', 'the prodigy'})"
0.012,"frozenset({'the rolling stones', 'coldplay'})"
0.015333333333333332,"frozenset({'coldplay', 'the shins'})"
0.018666666666666668,"frozenset({'coldplay', 'the smashing pumpkins'})"
0.008666666666666666,"frozenset({'the smiths', 'coldplay'})"
0.016666666666666666,"frozenset({'coldplay', 'the strokes'})"
0.008333333333333333,"frozenset({'coldplay', 'the ting tings'})"
0.005,"frozenset({'coldplay', 'the used'})"
0.007333333333333333,"frozenset({'coldplay', 'the verve'})"
0.015666666666666666,"frozenset({'the white stripes', 'coldplay'})"
0.006,"frozenset({'the who', 'coldplay'})"
0.006666666666666667,"frozenset({'coldplay', 'thievery corporation'})"
0.006,"frozenset({'coldplay', 'timbaland'})"
0.005,"frozenset({'coldplay', 'tiësto'})"
0.007333333333333333,"frozenset({'coldplay', 'tool'})"
0.007333333333333333,"frozenset({'coldplay', 'tori amos'})"
0.011,"frozenset({'travis', 'coldplay'})"
0.027333333333333334,"frozenset({'coldplay', 'u2'})"
0.007333333333333333,"frozenset({'coldplay', 'vampire weekend'})"
0.005666666666666667,"frozenset({'coldplay', 'weezer'})"
0.007666666666666666,"frozenset({'jay-z', 'common'})"
0.008666666666666666,"frozenset({'kanye west', 'common'})"
0.007333333333333333,"frozenset({'lupe fiasco', 'common'})"
0.005,"frozenset({'mos def', 'common'})"
0.007333333333333333,"frozenset({'common', 'nas'})"
0.006,"frozenset({'the roots', 'common'})"
0.005333333333333333,"frozenset({'the killers', 'counting crows'})"
0.006,"frozenset({'in flames', 'cradle of filth'})"
0.006,"frozenset({'marilyn manson', 'cradle of filth'})"
0.009333333333333334,"frozenset({'metallica', 'cradle of filth'})"
0.005,"frozenset({'muse', 'cradle of filth'})"
0.006,"frozenset({'nightwish', 'cradle of filth'})"
0.005333333333333333,"frozenset({'rammstein', 'cradle of filth'})"
0.005,"frozenset({'slayer', 'cradle of filth'})"
0.006333333333333333,"frozenset({'slipknot', 'cradle of filth'})"
0.008333333333333333,"frozenset({'system of a down', 'cradle of filth'})"
0.005666666666666667,"frozenset({'led zeppelin', 'cream'})"
0.005,"frozenset({'david bowie', 'creedence clearwater revival'})"
0.006666666666666667,"frozenset({'dire straits', 'creedence clearwater revival'})"
0.007333333333333333,"frozenset({'creedence clearwater revival', 'johnny cash'})"
0.010333333333333333,"frozenset({'led zeppelin', 'creedence clearwater revival'})"
0.006666666666666667,"frozenset({'metallica', 'creedence clearwater revival'})"
0.005333333333333333,"frozenset({'creedence clearwater revival', 'pink floyd'})"
0.006,"frozenset({'queen', 'creedence clearwater revival'})"
0.005666666666666667,"frozenset({'red hot chili peppers', 'creedence clearwater revival'})"
0.01,"frozenset({'the beatles', 'creedence clearwater revival'})"
0.005333333333333333,"frozenset({'the doors', 'creedence clearwater revival'})"
0.009,"frozenset({'the rolling stones', 'creedence clearwater revival'})"
0.006,"frozenset({'the who', 'creedence clearwater revival'})"
0.005333333333333333,"frozenset({'crystal castles', 'daft punk'})"
0.005,"frozenset({'crystal castles', 'justice'})"
0.005,"frozenset({'crystal castles', 'mgmt'})"
0.005666666666666667,"frozenset({'radiohead', 'crystal castles'})"
0.005333333333333333,"frozenset({'daft punk', 'cut copy'})"
0.005333333333333333,"frozenset({'eminem', 'cypress hill'})"
0.006,"frozenset({'kanye west', 'cypress hill'})"
0.005333333333333333,"frozenset({'cypress hill', 'nas'})"
0.005,"frozenset({'cypress hill', 'rage against the machine'})"
0.005,"frozenset({'cypress hill', 'snoop dogg'})"
0.005333333333333333,"frozenset({'the prodigy', 'cypress hill'})"
0.008,"frozenset({'daft punk', 'david bowie'})"
0.010333333333333333,"frozenset({'death cab for cutie', 'daft punk'})"
0.006,"frozenset({'depeche mode', 'daft punk'})"
0.006666666666666667,"frozenset({'daft punk', 'digitalism'})"
0.007,"frozenset({'faithless', 'daft punk'})"
0.008666666666666666,"frozenset({'daft punk', 'fatboy slim'})"
0.007666666666666666,"frozenset({'daft punk', 'feist'})"
0.007,"frozenset({'foo fighters', 'daft punk'})"
0.008,"frozenset({'daft punk', 'franz ferdinand'})"
0.005333333333333333,"frozenset({'goldfrapp', 'daft punk'})"
0.008333333333333333,"frozenset({'daft punk', 'gorillaz'})"
0.006,"frozenset({'green day', 'daft punk'})"
0.006,"frozenset({'hot chip', 'daft punk'})"
0.007333333333333333,"frozenset({'incubus', 'daft punk'})"
0.007,"frozenset({'jamiroquai', 'daft punk'})"
0.011333333333333334,"frozenset({'daft punk', 'justice'})"
0.008333333333333333,"frozenset({'daft punk', 'kanye west'})"
0.005,"frozenset({'daft punk', 'kings of leon'})"
0.005,"frozenset({'ladytron', 'daft punk'})"
0.005333333333333333,"frozenset({'lcd soundsystem', 'daft punk'})"
0.007666666666666666,"frozenset({'led zeppelin', 'daft punk'})"
