support,itemsets
0.022968197879858657,"frozenset({'red hot chili peppers', 'fall out boy'})"
0.02120141342756184,"frozenset({'fall out boy', 'the beatles'})"
0.022968197879858657,"frozenset({'feist', 'iron & wine'})"
0.02120141342756184,"frozenset({'modest mouse', 'feist'})"
0.028268551236749116,"frozenset({'radiohead', 'feist'})"
0.02120141342756184,"frozenset({'feist', 'regina spektor'})"
0.022968197879858657,"frozenset({'sigur rós', 'feist'})"
0.022968197879858657,"frozenset({'sufjan stevens', 'feist'})"
0.030035335689045935,"frozenset({'feist', 'the beatles'})"
0.024734982332155476,"frozenset({'feist', 'the shins'})"
0.024734982332155476,"frozenset({'green day', 'foo fighters'})"
0.022968197879858657,"frozenset({'foo fighters', 'the smashing pumpkins'})"
0.02120141342756184,"frozenset({'frou frou', 'imogen heap'})"
0.02120141342756184,"frozenset({'kanye west', 'girl talk'})"
0.024734982332155476,"frozenset({'girl talk', 'the beatles'})"
0.02120141342756184,"frozenset({'girl talk', 'the shins'})"
0.022968197879858657,"frozenset({'radiohead', 'gorillaz'})"
0.026501766784452298,"frozenset({'gorillaz', 'the beatles'})"
0.022968197879858657,"frozenset({'grateful dead', 'the beatles'})"
0.028268551236749116,"frozenset({'green day', 'jimmy eat world'})"
0.02120141342756184,"frozenset({'green day', 'led zeppelin'})"
0.026501766784452298,"frozenset({'green day', 'linkin park'})"
0.02120141342756184,"frozenset({'green day', 'my chemical romance'})"
0.022968197879858657,"frozenset({'green day', 'queen'})"
0.024734982332155476,"frozenset({'radiohead', 'green day'})"
0.028268551236749116,"frozenset({'red hot chili peppers', 'green day'})"
0.045936395759717315,"frozenset({'green day', 'the beatles'})"
0.03180212014134275,"frozenset({'green day', 'the killers'})"
0.024734982332155476,"frozenset({'green day', 'the shins'})"
0.028268551236749116,"frozenset({'green day', 'the smashing pumpkins'})"
0.028268551236749116,"frozenset({'radiohead', 'incubus'})"
0.03180212014134275,"frozenset({'incubus', 'the beatles'})"
0.024734982332155476,"frozenset({'radiohead', 'interpol'})"
0.02120141342756184,"frozenset({'modest mouse', 'iron & wine'})"
0.037102473498233215,"frozenset({'radiohead', 'iron & wine'})"
0.022968197879858657,"frozenset({'sufjan stevens', 'iron & wine'})"
0.04063604240282685,"frozenset({'the beatles', 'iron & wine'})"
0.026501766784452298,"frozenset({'the decemberists', 'iron & wine'})"
0.026501766784452298,"frozenset({'iron & wine', 'the shins'})"
0.022968197879858657,"frozenset({'jack johnson', 'modest mouse'})"
0.03180212014134275,"frozenset({'jack johnson', 'the beatles'})"
0.022968197879858657,"frozenset({'jack johnson', 'the shins'})"
0.0353356890459364,"frozenset({'jay-z', 'kanye west'})"
0.022968197879858657,"frozenset({'jay-z', 'nas'})"
0.02120141342756184,"frozenset({'led zeppelin', 'jimi hendrix'})"
0.02120141342756184,"frozenset({'jimmy eat world', 'linkin park'})"
0.02120141342756184,"frozenset({'sufjan stevens', 'jimmy eat world'})"
0.03356890459363958,"frozenset({'the beatles', 'jimmy eat world'})"
0.026501766784452298,"frozenset({'john mayer', 'the beatles'})"
0.02120141342756184,"frozenset({'radiohead', 'johnny cash'})"
0.024734982332155476,"frozenset({'the beatles', 'johnny cash'})"
0.030035335689045935,"frozenset({'kanye west', 'nas'})"
0.026501766784452298,"frozenset({'kanye west', 'outkast'})"
0.030035335689045935,"frozenset({'radiohead', 'kanye west'})"
0.037102473498233215,"frozenset({'kanye west', 'the beatles'})"
0.022968197879858657,"frozenset({'the killers', 'keane'})"
0.024734982332155476,"frozenset({'modest mouse', 'led zeppelin'})"
0.038869257950530034,"frozenset({'led zeppelin', 'pink floyd'})"
0.04063604240282685,"frozenset({'radiohead', 'led zeppelin'})"
0.022968197879858657,"frozenset({'red hot chili peppers', 'led zeppelin'})"
0.05123674911660778,"frozenset({'led zeppelin', 'the beatles'})"
0.02120141342756184,"frozenset({'led zeppelin', 'the white stripes'})"
0.022968197879858657,"frozenset({'the beatles', 'linkin park'})"
0.02120141342756184,"frozenset({'radiohead', 'm.i.a.'})"
0.02120141342756184,"frozenset({'m.i.a.', 'sigur rós'})"
0.022968197879858657,"frozenset({'radiohead', 'm83'})"
0.026501766784452298,"frozenset({'metallica', 'the beatles'})"
0.02120141342756184,"frozenset({'modest mouse', 'minus the bear'})"
0.02120141342756184,"frozenset({'radiohead', 'minus the bear'})"
0.024734982332155476,"frozenset({'the beatles', 'minus the bear'})"
0.02120141342756184,"frozenset({'modest mouse', 'neutral milk hotel'})"
0.06890459363957598,"frozenset({'radiohead', 'modest mouse'})"
0.03356890459363958,"frozenset({'modest mouse', 'sigur rós'})"
0.03180212014134275,"frozenset({'modest mouse', 'sufjan stevens'})"
0.053003533568904596,"frozenset({'modest mouse', 'the beatles'})"
0.024734982332155476,"frozenset({'modest mouse', 'the decemberists'})"
0.03180212014134275,"frozenset({'modest mouse', 'the flaming lips'})"
0.026501766784452298,"frozenset({'modest mouse', 'the postal service'})"
0.037102473498233215,"frozenset({'modest mouse', 'the shins'})"
0.022968197879858657,"frozenset({'modest mouse', 'the smashing pumpkins'})"
0.022968197879858657,"frozenset({'modest mouse', 'the white stripes'})"
0.02120141342756184,"frozenset({'mogwai', 'radiohead'})"
0.022968197879858657,"frozenset({'muse', 'nine inch nails'})"
0.04063604240282685,"frozenset({'radiohead', 'muse'})"
0.022968197879858657,"frozenset({'red hot chili peppers', 'muse'})"
0.0353356890459364,"frozenset({'muse', 'the beatles'})"
0.038869257950530034,"frozenset({'the killers', 'muse'})"
0.02120141342756184,"frozenset({'the killers', 'my chemical romance'})"
0.022968197879858657,"frozenset({'my morning jacket', 'the beatles'})"
0.024734982332155476,"frozenset({'radiohead', 'neutral milk hotel'})"
0.02120141342756184,"frozenset({'neutral milk hotel', 'sufjan stevens'})"
0.030035335689045935,"frozenset({'neutral milk hotel', 'the beatles'})"
0.02120141342756184,"frozenset({'neutral milk hotel', 'the decemberists'})"
0.02120141342756184,"frozenset({'radiohead', 'nick drake'})"
0.022968197879858657,"frozenset({'the beatles', 'nick drake'})"
0.04240282685512368,"frozenset({'radiohead', 'nine inch nails'})"
0.028268551236749116,"frozenset({'the beatles', 'nine inch nails'})"
0.026501766784452298,"frozenset({'nine inch nails', 'the smashing pumpkins'})"
0.024734982332155476,"frozenset({'radiohead', 'nirvana'})"
0.022968197879858657,"frozenset({'red hot chili peppers', 'nirvana'})"
0.030035335689045935,"frozenset({'nirvana', 'the beatles'})"
0.022968197879858657,"frozenset({'radiohead', 'of montreal'})"
0.02120141342756184,"frozenset({'of montreal', 'sufjan stevens'})"
0.024734982332155476,"frozenset({'of montreal', 'the beatles'})"
0.022968197879858657,"frozenset({'the beatles', 'outkast'})"
0.02120141342756184,"frozenset({'the killers', 'paramore'})"
0.02120141342756184,"frozenset({'radiohead', 'pavement'})"
0.02120141342756184,"frozenset({'the beatles', 'pavement'})"
0.022968197879858657,"frozenset({'radiohead', 'pinback'})"
0.04946996466431095,"frozenset({'radiohead', 'pink floyd'})"
0.026501766784452298,"frozenset({'red hot chili peppers', 'pink floyd'})"
0.04063604240282685,"frozenset({'the beatles', 'pink floyd'})"
0.02120141342756184,"frozenset({'tool', 'pink floyd'})"
0.026501766784452298,"frozenset({'radiohead', 'pixies'})"
0.030035335689045935,"frozenset({'pixies', 'the beatles'})"
0.024734982332155476,"frozenset({'the flaming lips', 'pixies'})"
0.024734982332155476,"frozenset({'queen', 'the beatles'})"
0.026501766784452298,"frozenset({'radiohead', 'ratatat'})"
0.03356890459363958,"frozenset({'radiohead', 'red hot chili peppers'})"
0.022968197879858657,"frozenset({'radiohead', 'regina spektor'})"
0.022968197879858657,"frozenset({'radiohead', 'rilo kiley'})"
0.06537102473498234,"frozenset({'radiohead', 'sigur rós'})"
0.024734982332155476,"frozenset({'radiohead', 'sonic youth'})"
0.026501766784452298,"frozenset({'radiohead', 'spoon'})"
0.02120141342756184,"frozenset({'radiohead', 'stars'})"
0.04770318021201413,"frozenset({'radiohead', 'sufjan stevens'})"
0.02120141342756184,"frozenset({'radiohead', 'tegan and sara'})"
0.10424028268551237,"frozenset({'radiohead', 'the beatles'})"
0.037102473498233215,"frozenset({'radiohead', 'the cure'})"
0.037102473498233215,"frozenset({'radiohead', 'the decemberists'})"
0.0353356890459364,"frozenset({'radiohead', 'the flaming lips'})"
0.04240282685512368,"frozenset({'radiohead', 'the killers'})"
0.02120141342756184,"frozenset({'radiohead', 'the mountain goats'})"
0.024734982332155476,"frozenset({'radiohead', 'the postal service'})"
0.053003533568904596,"frozenset({'radiohead', 'the shins'})"
0.04770318021201413,"frozenset({'radiohead', 'the smashing pumpkins'})"
0.024734982332155476,"frozenset({'radiohead', 'the smiths'})"
0.024734982332155476,"frozenset({'radiohead', 'the white stripes'})"
0.022968197879858657,"frozenset({'radiohead', 'tom waits'})"
0.024734982332155476,"frozenset({'radiohead', 'tv on the radio'})"
0.02120141342756184,"frozenset({'radiohead', 'weezer'})"
0.024734982332155476,"frozenset({'radiohead', 'wilco'})"
0.02120141342756184,"frozenset({'the beatles', 'rage against the machine'})"
0.022968197879858657,"frozenset({'the beatles', 'ratatat'})"
0.02120141342756184,"frozenset({'red hot chili peppers', 'system of a down'})"
0.045936395759717315,"frozenset({'red hot chili peppers', 'the beatles'})"
0.022968197879858657,"frozenset({'red hot chili peppers', 'the killers'})"
0.02120141342756184,"frozenset({'rilo kiley', 'regina spektor'})"
0.02120141342756184,"frozenset({'sufjan stevens', 'regina spektor'})"
0.028268551236749116,"frozenset({'the beatles', 'regina spektor'})"
0.02120141342756184,"frozenset({'regina spektor', 'the shins'})"
0.022968197879858657,"frozenset({'rilo kiley', 'sufjan stevens'})"
0.028268551236749116,"frozenset({'rilo kiley', 'the beatles'})"
0.022968197879858657,"frozenset({'rilo kiley', 'the decemberists'})"
0.02120141342756184,"frozenset({'rilo kiley', 'the shins'})"
0.02120141342756184,"frozenset({'taking back sunday', 'say anything'})"
0.028268551236749116,"frozenset({'sigur rós', 'sufjan stevens'})"
0.037102473498233215,"frozenset({'sigur rós', 'the beatles'})"
0.02120141342756184,"frozenset({'sigur rós', 'the decemberists'})"
0.026501766784452298,"frozenset({'sigur rós', 'the shins'})"
0.02120141342756184,"frozenset({'sigur rós', 'the smashing pumpkins'})"
0.022968197879858657,"frozenset({'the killers', 'snow patrol'})"
0.022968197879858657,"frozenset({'sonic youth', 'the beatles'})"
0.026501766784452298,"frozenset({'spoon', 'the beatles'})"
0.03180212014134275,"frozenset({'the beatles', 'sublime'})"
0.022968197879858657,"frozenset({'tegan and sara', 'sufjan stevens'})"
0.038869257950530034,"frozenset({'sufjan stevens', 'the beatles'})"
0.028268551236749116,"frozenset({'sufjan stevens', 'the decemberists'})"
0.022968197879858657,"frozenset({'sufjan stevens', 'the postal service'})"
0.038869257950530034,"frozenset({'sufjan stevens', 'the shins'})"
0.022968197879858657,"frozenset({'system of a down', 'the beatles'})"
0.02120141342756184,"frozenset({'tegan and sara', 'the beatles'})"
0.02120141342756184,"frozenset({'tegan and sara', 'the shins'})"
0.028268551236749116,"frozenset({'the beach boys', 'the beatles'})"
0.028268551236749116,"frozenset({'the beatles', 'the clash'})"
0.026501766784452298,"frozenset({'the cure', 'the beatles'})"
0.04240282685512368,"frozenset({'the beatles', 'the decemberists'})"
0.04240282685512368,"frozenset({'the flaming lips', 'the beatles'})"
0.037102473498233215,"frozenset({'the killers', 'the beatles'})"
0.026501766784452298,"frozenset({'the beatles', 'the postal service'})"
0.054770318021201414,"frozenset({'the beatles', 'the shins'})"
0.04240282685512368,"frozenset({'the beatles', 'the smashing pumpkins'})"
0.0353356890459364,"frozenset({'the smiths', 'the beatles'})"
0.03356890459363958,"frozenset({'the white stripes', 'the beatles'})"
0.022968197879858657,"frozenset({'the who', 'the beatles'})"
0.028268551236749116,"frozenset({'tom waits', 'the beatles'})"
0.02120141342756184,"frozenset({'weezer', 'the beatles'})"
0.022968197879858657,"frozenset({'the beatles', 'wilco'})"
0.022968197879858657,"frozenset({'the cure', 'the smashing pumpkins'})"
0.026501766784452298,"frozenset({'the smiths', 'the cure'})"
0.024734982332155476,"frozenset({'the decemberists', 'the postal service'})"
0.037102473498233215,"frozenset({'the decemberists', 'the shins'})"
0.024734982332155476,"frozenset({'the flaming lips', 'the shins'})"
0.037102473498233215,"frozenset({'the killers', 'the shins'})"
0.026501766784452298,"frozenset({'the killers', 'the smashing pumpkins'})"
0.030035335689045935,"frozenset({'the postal service', 'the shins'})"
0.022968197879858657,"frozenset({'the smashing pumpkins', 'the shins'})"
0.02120141342756184,"frozenset({'radiohead', 'death cab for cutie', 'andrew bird'})"
0.02120141342756184,"frozenset({'radiohead', 'death cab for cutie', 'arcade fire'})"
0.02120141342756184,"frozenset({'radiohead', 'modest mouse', 'arcade fire'})"
0.028268551236749116,"frozenset({'radiohead', 'the beatles', 'arcade fire'})"
0.03356890459363958,"frozenset({'radiohead', 'beck', 'coldplay'})"
0.02120141342756184,"frozenset({'beck', 'coldplay', 'the beatles'})"
0.02120141342756184,"frozenset({'beck', 'coldplay', 'the shins'})"
0.02120141342756184,"frozenset({'modest mouse', 'beck', 'death cab for cutie'})"
0.03180212014134275,"frozenset({'radiohead', 'beck', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'beck', 'death cab for cutie', 'the beatles'})"
0.0353356890459364,"frozenset({'radiohead', 'beck', 'modest mouse'})"
0.028268551236749116,"frozenset({'modest mouse', 'beck', 'the beatles'})"
0.024734982332155476,"frozenset({'radiohead', 'beck', 'sigur rós'})"
0.05653710247349823,"frozenset({'radiohead', 'beck', 'the beatles'})"
0.022968197879858657,"frozenset({'radiohead', 'the killers', 'beck'})"
0.03180212014134275,"frozenset({'radiohead', 'beck', 'the shins'})"
0.024734982332155476,"frozenset({'beck', 'the beatles', 'the shins'})"
0.026501766784452298,"frozenset({'radiohead', 'bob dylan', 'the beatles'})"
0.02120141342756184,"frozenset({'death cab for cutie', 'bright eyes', 'the beatles'})"
0.02120141342756184,"frozenset({'radiohead', 'bright eyes', 'the beatles'})"
0.022968197879858657,"frozenset({'radiohead', 'death cab for cutie', 'broken social scene'})"
0.02120141342756184,"frozenset({'radiohead', 'broken social scene', 'modest mouse'})"
0.02120141342756184,"frozenset({'radiohead', 'coldplay', 'daft punk'})"
0.024734982332155476,"frozenset({'modest mouse', 'coldplay', 'death cab for cutie'})"
0.03356890459363958,"frozenset({'radiohead', 'coldplay', 'death cab for cutie'})"
0.030035335689045935,"frozenset({'coldplay', 'the beatles', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'the killers', 'coldplay', 'death cab for cutie'})"
0.022968197879858657,"frozenset({'coldplay', 'death cab for cutie', 'the shins'})"
0.026501766784452298,"frozenset({'radiohead', 'muse', 'coldplay'})"
0.022968197879858657,"frozenset({'radiohead', 'coldplay', 'pink floyd'})"
0.02120141342756184,"frozenset({'radiohead', 'coldplay', 'red hot chili peppers'})"
0.02120141342756184,"frozenset({'radiohead', 'coldplay', 'sigur rós'})"
0.038869257950530034,"frozenset({'radiohead', 'coldplay', 'the beatles'})"
0.028268551236749116,"frozenset({'radiohead', 'the killers', 'coldplay'})"
0.022968197879858657,"frozenset({'radiohead', 'coldplay', 'the shins'})"
0.022968197879858657,"frozenset({'radiohead', 'coldplay', 'the smashing pumpkins'})"
0.022968197879858657,"frozenset({'coldplay', 'the beatles', 'the shins'})"
0.022968197879858657,"frozenset({'radiohead', 'death cab for cutie', 'daft punk'})"
0.024734982332155476,"frozenset({'radiohead', 'death cab for cutie', 'elliott smith'})"
0.02120141342756184,"frozenset({'death cab for cutie', 'elliott smith', 'the beatles'})"
0.02120141342756184,"frozenset({'radiohead', 'death cab for cutie', 'feist'})"
0.02120141342756184,"frozenset({'radiohead', 'death cab for cutie', 'iron & wine'})"
0.030035335689045935,"frozenset({'radiohead', 'death cab for cutie', 'modest mouse'})"
0.02120141342756184,"frozenset({'modest mouse', 'death cab for cutie', 'sigur rós'})"
0.024734982332155476,"frozenset({'modest mouse', 'death cab for cutie', 'the beatles'})"
0.02120141342756184,"frozenset({'modest mouse', 'death cab for cutie', 'the shins'})"
0.026501766784452298,"frozenset({'radiohead', 'death cab for cutie', 'sigur rós'})"
0.024734982332155476,"frozenset({'radiohead', 'death cab for cutie', 'sufjan stevens'})"
0.04063604240282685,"frozenset({'radiohead', 'death cab for cutie', 'the beatles'})"
0.026501766784452298,"frozenset({'radiohead', 'death cab for cutie', 'the shins'})"
0.022968197879858657,"frozenset({'death cab for cutie', 'rilo kiley', 'the beatles'})"
0.022968197879858657,"frozenset({'sufjan stevens', 'death cab for cutie', 'the beatles'})"
0.024734982332155476,"frozenset({'death cab for cutie', 'sufjan stevens', 'the shins'})"
0.024734982332155476,"frozenset({'death cab for cutie', 'the beatles', 'the decemberists'})"
0.02120141342756184,"frozenset({'the killers', 'death cab for cutie', 'the beatles'})"
0.030035335689045935,"frozenset({'death cab for cutie', 'the beatles', 'the shins'})"
0.02120141342756184,"frozenset({'death cab for cutie', 'the decemberists', 'the shins'})"
0.02120141342756184,"frozenset({'death cab for cutie', 'the postal service', 'the shins'})"
0.02120141342756184,"frozenset({'radiohead', 'elliott smith', 'modest mouse'})"
0.022968197879858657,"frozenset({'radiohead', 'elliott smith', 'sigur rós'})"
0.03180212014134275,"frozenset({'radiohead', 'elliott smith', 'the beatles'})"
0.02120141342756184,"frozenset({'radiohead', 'the beatles', 'iron & wine'})"
0.024734982332155476,"frozenset({'radiohead', 'led zeppelin', 'the beatles'})"
0.024734982332155476,"frozenset({'radiohead', 'sigur rós', 'modest mouse'})"
0.04063604240282685,"frozenset({'radiohead', 'the beatles', 'modest mouse'})"
0.022968197879858657,"frozenset({'radiohead', 'modest mouse', 'the shins'})"
0.024734982332155476,"frozenset({'modest mouse', 'the beatles', 'the shins'})"
0.02120141342756184,"frozenset({'radiohead', 'the killers', 'muse'})"
0.022968197879858657,"frozenset({'radiohead', 'the beatles', 'pink floyd'})"
0.022968197879858657,"frozenset({'radiohead', 'sigur rós', 'sufjan stevens'})"
0.028268551236749116,"frozenset({'radiohead', 'sigur rós', 'the beatles'})"
0.026501766784452298,"frozenset({'radiohead', 'the flaming lips', 'the beatles'})"
0.03180212014134275,"frozenset({'radiohead', 'the beatles', 'the shins'})"
0.024734982332155476,"frozenset({'radiohead', 'the beatles', 'the smashing pumpkins'})"
0.02120141342756184,"frozenset({'radiohead', 'the beatles', 'wilco'})"
0.022968197879858657,"frozenset({'radiohead', 'the decemberists', 'the shins'})"
0.02120141342756184,"frozenset({'radiohead', 'beck', 'death cab for cutie', 'modest mouse'})"
0.02120141342756184,"frozenset({'radiohead', 'beck', 'death cab for cutie', 'the beatles'})"
0.024734982332155476,"frozenset({'radiohead', 'beck', 'the beatles', 'modest mouse'})"
0.022968197879858657,"frozenset({'radiohead', 'beck', 'the beatles', 'the shins'})"
0.02120141342756184,"frozenset({'radiohead', 'coldplay', 'the beatles', 'death cab for cutie'})"
