support,itemsets
0.051666666666666666,"frozenset({'m', 'queen'})"
0.03766666666666667,"frozenset({'m', 'queens of the stone age'})"
0.036333333333333336,"frozenset({'r.e.m.', 'm'})"
0.11966666666666667,"frozenset({'m', 'radiohead'})"
0.043333333333333335,"frozenset({'rage against the machine', 'm'})"
0.056666666666666664,"frozenset({'rammstein', 'm'})"
0.033666666666666664,"frozenset({'m', 'ramones'})"
0.08233333333333333,"frozenset({'red hot chili peppers', 'm'})"
0.024666666666666667,"frozenset({'m', 'rihanna'})"
0.035,"frozenset({'rise against', 'm'})"
0.034,"frozenset({'röyksopp', 'm'})"
0.051,"frozenset({'sigur rós', 'm'})"
0.03233333333333333,"frozenset({'m', 'slayer'})"
0.041,"frozenset({'m', 'slipknot'})"
0.037,"frozenset({'m', 'snow patrol'})"
0.028666666666666667,"frozenset({'m', 'sonic youth'})"
0.032,"frozenset({'m', 'sufjan stevens'})"
0.024,"frozenset({'m', 'sum 41'})"
0.07533333333333334,"frozenset({'system of a down', 'm'})"
0.028333333333333332,"frozenset({'tenacious d', 'm'})"
0.021666666666666667,"frozenset({'the beach boys', 'm'})"
0.11933333333333333,"frozenset({'the beatles', 'm'})"
0.03966666666666667,"frozenset({'the chemical brothers', 'm'})"
0.035,"frozenset({'the clash', 'm'})"
0.05433333333333333,"frozenset({'m', 'the cure'})"
0.03766666666666667,"frozenset({'m', 'the doors'})"
0.02033333333333333,"frozenset({'m', 'the flaming lips'})"
0.06466666666666666,"frozenset({'m', 'the killers'})"
0.021,"frozenset({'the knife', 'm'})"
0.026333333333333334,"frozenset({'the kooks', 'm'})"
0.021,"frozenset({'the mars volta', 'm'})"
0.053,"frozenset({'the offspring', 'm'})"
0.05633333333333333,"frozenset({'m', 'the prodigy'})"
0.043333333333333335,"frozenset({'the rolling stones', 'm'})"
0.026333333333333334,"frozenset({'m', 'the shins'})"
0.044333333333333336,"frozenset({'the smashing pumpkins', 'm'})"
0.04033333333333333,"frozenset({'the smiths', 'm'})"
0.03766666666666667,"frozenset({'m', 'the strokes'})"
0.02266666666666667,"frozenset({'the velvet underground', 'm'})"
0.04566666666666667,"frozenset({'the white stripes', 'm'})"
0.023333333333333334,"frozenset({'m', 'the who'})"
0.026,"frozenset({'thievery corporation', 'm'})"
0.037333333333333336,"frozenset({'m', 'tom waits'})"
0.03966666666666667,"frozenset({'m', 'tool'})"
0.04666666666666667,"frozenset({'u2', 'm'})"
0.02266666666666667,"frozenset({'massive attack', 'portishead'})"
0.021333333333333333,"frozenset({'metallica', 'nightwish'})"
0.025,"frozenset({'metallica', 'nirvana'})"
0.022333333333333334,"frozenset({'metallica', 'pink floyd'})"
0.023666666666666666,"frozenset({'metallica', 'rammstein'})"
0.026333333333333334,"frozenset({'red hot chili peppers', 'metallica'})"
0.03233333333333333,"frozenset({'system of a down', 'metallica'})"
0.024666666666666667,"frozenset({'the beatles', 'metallica'})"
0.02,"frozenset({'the offspring', 'metallica'})"
0.022,"frozenset({'modest mouse', 'radiohead'})"
0.021333333333333333,"frozenset({'nirvana', 'muse'})"
0.03166666666666667,"frozenset({'placebo', 'muse'})"
0.04066666666666666,"frozenset({'radiohead', 'muse'})"
0.027,"frozenset({'red hot chili peppers', 'muse'})"
0.027666666666666666,"frozenset({'system of a down', 'muse'})"
0.024333333333333332,"frozenset({'the beatles', 'muse'})"
0.03133333333333333,"frozenset({'muse', 'the killers'})"
0.026333333333333334,"frozenset({'nine inch nails', 'radiohead'})"
0.029,"frozenset({'nirvana', 'radiohead'})"
0.03133333333333333,"frozenset({'red hot chili peppers', 'nirvana'})"
0.025333333333333333,"frozenset({'system of a down', 'nirvana'})"
0.028333333333333332,"frozenset({'the beatles', 'nirvana'})"
0.02,"frozenset({'the offspring', 'nirvana'})"
0.029666666666666668,"frozenset({'radiohead', 'pink floyd'})"
0.033666666666666664,"frozenset({'the beatles', 'pink floyd'})"
0.027,"frozenset({'placebo', 'radiohead'})"
0.029,"frozenset({'radiohead', 'portishead'})"
0.024,"frozenset({'the beatles', 'queen'})"
0.03133333333333333,"frozenset({'red hot chili peppers', 'radiohead'})"
0.035666666666666666,"frozenset({'sigur rós', 'radiohead'})"
0.022,"frozenset({'radiohead', 'sufjan stevens'})"
0.050666666666666665,"frozenset({'the beatles', 'radiohead'})"
0.031,"frozenset({'radiohead', 'the cure'})"
0.028666666666666667,"frozenset({'radiohead', 'the killers'})"
0.021,"frozenset({'radiohead', 'the shins'})"
0.030666666666666665,"frozenset({'the smashing pumpkins', 'radiohead'})"
0.023666666666666666,"frozenset({'the white stripes', 'radiohead'})"
0.027333333333333334,"frozenset({'system of a down', 'rammstein'})"
0.02666666666666667,"frozenset({'red hot chili peppers', 'system of a down'})"
0.032,"frozenset({'red hot chili peppers', 'the beatles'})"
0.023,"frozenset({'red hot chili peppers', 'the killers'})"
0.021333333333333333,"frozenset({'red hot chili peppers', 'the offspring'})"
0.020666666666666667,"frozenset({'system of a down', 'slipknot'})"
0.026,"frozenset({'the beatles', 'the cure'})"
0.022,"frozenset({'the beatles', 'the killers'})"
0.023333333333333334,"frozenset({'the rolling stones', 'the beatles'})"
0.02033333333333333,"frozenset({'the beatles', 'the smiths'})"
0.024666666666666667,"frozenset({'the white stripes', 'the beatles'})"
0.02,"frozenset({'the beatles', 'United States', 'f'})"
0.027333333333333334,"frozenset({'United States', 'm', 'radiohead'})"
0.030666666666666665,"frozenset({'the beatles', 'United States', 'm'})"
0.020666666666666667,"frozenset({'metallica', 'm', 'ac/dc'})"
0.021,"frozenset({'m', 'beck', 'radiohead'})"
0.021,"frozenset({'the beatles', 'bob dylan', 'm'})"
0.023,"frozenset({'coldplay', 'm', 'muse'})"
0.033666666666666664,"frozenset({'coldplay', 'm', 'radiohead'})"
0.022,"frozenset({'red hot chili peppers', 'coldplay', 'm'})"
0.029333333333333333,"frozenset({'the beatles', 'coldplay', 'm'})"
0.024,"frozenset({'coldplay', 'm', 'the killers'})"
0.02,"frozenset({'u2', 'coldplay', 'm'})"
0.02266666666666667,"frozenset({'david bowie', 'the beatles', 'm'})"
0.021333333333333333,"frozenset({'m', 'death cab for cutie', 'radiohead'})"
0.028666666666666667,"frozenset({'metallica', 'iron maiden', 'm'})"
0.023333333333333334,"frozenset({'led zeppelin', 'm', 'pink floyd'})"
0.024,"frozenset({'led zeppelin', 'the beatles', 'm'})"
0.020666666666666667,"frozenset({'metallica', 'rammstein', 'm'})"
0.021,"frozenset({'red hot chili peppers', 'metallica', 'm'})"
0.027666666666666666,"frozenset({'metallica', 'system of a down', 'm'})"
0.02,"frozenset({'the beatles', 'metallica', 'm'})"
0.027,"frozenset({'m', 'radiohead', 'muse'})"
0.021333333333333333,"frozenset({'red hot chili peppers', 'm', 'nirvana'})"
0.021,"frozenset({'the beatles', 'm', 'nirvana'})"
0.022333333333333334,"frozenset({'m', 'radiohead', 'pink floyd'})"
0.025666666666666667,"frozenset({'the beatles', 'm', 'pink floyd'})"
0.02033333333333333,"frozenset({'m', 'radiohead', 'portishead'})"
0.022333333333333334,"frozenset({'red hot chili peppers', 'm', 'radiohead'})"
0.02266666666666667,"frozenset({'sigur rós', 'm', 'radiohead'})"
0.034333333333333334,"frozenset({'the beatles', 'm', 'radiohead'})"
0.02033333333333333,"frozenset({'m', 'radiohead', 'the cure'})"
0.022,"frozenset({'system of a down', 'rammstein', 'm'})"
0.022,"frozenset({'red hot chili peppers', 'the beatles', 'm'})"
