area,perimetro,maior-eixo,menor-eixo,arredondamento,area-convexa,extensao
11769,427.76998901367205,171.657775878906,88.3839263916016,0.8572595715522769,12007,0.6285516023635861
12832,464.526000976563,196.611175537109,83.9868850708008,0.904170155525208,13148,0.562905788421631
12695,447.83401489257795,179.082382202148,91.4732437133789,0.859706342220306,12947,0.607968986034393
10780,410.85501098632795,162.427734375,86.18075561523442,0.8476354479789731,11047,0.6670792102813721
13688,481.31399536132795,204.308837890625,86.3780364990234,0.9062315821647641,14024,0.789388716220856
15705,498.963989257813,208.541168212891,96.63723754882808,0.8861510753631591,16009,0.7736453413963321
13669,481.669006347656,201.906631469727,87.0682525634766,0.9022418856620792,14065,0.5583741664886469
13697,482.38400268554705,206.734451293945,85.1809310913086,0.91117000579834,13927,0.597079336643219
15107,488.86599731445295,205.21520996093702,94.3698196411133,0.887992560863495,15322,0.787232935428619
12058,433.390014648438,175.536026000977,88.4516067504883,0.863765299320221,12283,0.6860491633415219
12071,441.179992675781,178.041198730469,87.77051544189449,0.870041370391846,12442,0.7380166053771969
10360,404.329010009766,165.85905456543,81.1980285644531,0.8719694018363949,10556,0.6761519312858578
10534,409.625,167.988204956055,80.6737747192383,0.877139985561371,10753,0.609606504440308
10365,416.338989257813,169.586578369141,79.64149475097659,0.882867872714996,10684,0.592963397502899
14226,491.389007568359,213.786712646484,85.354118347168,0.9168425798416141,14483,0.664393782615662
14534,483.640991210938,196.650817871094,95.0506820678711,0.8754285573959351,14932,0.649651348590851
13431,482.52999877929705,212.450607299805,81.1854782104492,0.9241052269935609,13786,0.777977287769318
16019,509.013000488281,214.790939331055,96.12420654296871,0.8942716717720028,16248,0.6575944423675539
11981,448.826995849609,190.128997802734,81.3243942260742,0.903905272483826,12154,0.562092423439026
14143,483.864990234375,200.878128051758,90.59234619140629,0.892533242702484,14427,0.59765887260437
14960,496.92800903320295,209.662155151367,91.6853408813477,0.899315476417542,15198,0.7601625919342041
14196,499.23001098632795,210.180114746094,87.1034698486328,0.9100843667984009,14509,0.6188586950302121
12172,434.027008056641,180.723693847656,86.3144683837891,0.878574907779694,12311,0.7951397895812992
12570,450.859008789063,178.960250854492,91.1151580810547,0.860685884952545,12886,0.6104905009269711
11332,449.260009765625,194.781921386719,75.3693466186523,0.9221039414405819,11671,0.673681735992432
12188,434.213012695313,171.758895874023,91.43890380859379,0.8465131521224979,12529,0.621963679790497
13334,470.523986816406,194.319198608398,89.2918548583984,0.8881719708442691,13738,0.6243094205856321
11046,423.497985839844,183.455001831055,76.9734191894531,0.907719969749451,11198,0.822793304920197
14483,512.721008300781,215.768157958984,86.2791213989258,0.9165720343589779,14912,0.532287120819092
15056,499.170989990234,202.893600463867,96.13976287841801,0.880609214305878,15517,0.703551411628723
12434,454.893005371094,193.157958984375,82.8585968017578,0.9033196568489079,12652,0.7036785483360289
13875,490.838012695312,207.132232666016,87.3252639770508,0.906785666942596,14243,0.575630605220795
10796,413.420013427734,170.781646728516,80.99688720703121,0.880378544330597,10980,0.623037874698639
10680,413.80300903320295,171.882019042969,79.8655624389648,0.885492622852325,10848,0.590773344039917
12900,442.68600463867205,181.080261230469,91.6120758056641,0.862580537796021,13112,0.7875458002090451
14369,491.044006347656,207.947372436523,89.1221466064453,0.9035037159919742,14679,0.60399329662323
9598,397.0,172.006790161133,72.2836456298828,0.9074143171310429,9766,0.796845138072968
12287,451.20700073242205,190.119323730469,83.281867980957,0.898950338363647,12599,0.590012013912201
16500,523.346008300781,219.72413635253898,97.14173126220699,0.8969619870185849,16880,0.630637526512146
12396,443.153991699219,184.801834106445,86.46865844726558,0.883781731128693,12546,0.5870985984802249
14960,510.72900390625,218.369873046875,88.0595245361328,0.9150860905647281,15235,0.5782759785652161
13683,461.567993164063,189.245330810547,93.11316680908199,0.8705818653106691,13944,0.626510977745056
9519,402.218994140625,173.38117980957,70.5107192993164,0.913570523262024,9682,0.7510058879852299
12859,445.010009765625,184.30517578125,89.4738082885742,0.8742557764053349,13030,0.7104420065879821
12796,471.20901489257795,203.929626464844,80.3300094604492,0.919148862361908,13022,0.6840586066246029
11780,444.992004394531,190.96028137207,78.8517379760742,0.9107663035392758,11956,0.7807011604309079
14284,499.91500854492205,213.166061401367,86.92615509033199,0.913077473640442,14678,0.704582452774048
12152,447.9169921875,185.246307373047,85.78560638427741,0.886311590671539,12449,0.575378775596619
11599,432.316986083984,180.88185119628898,82.32106018066409,0.8904354572296139,11788,0.615005314350128
11203,424.80398559570295,176.50134277343798,82.4208450317383,0.884273111820221,11406,0.575752913951874
12661,436.921997070313,174.83229064941398,93.07769775390629,0.8465037941932679,12898,0.701984941959381
13436,467.95901489257795,195.022811889648,89.14904022216801,0.889404475688934,13798,0.7960658669471741
13632,485.93701171875,205.214950561523,85.8313522338867,0.9083315134048459,13905,0.550121068954468
14166,483.704986572266,204.62731933593702,88.9923629760742,0.900478899478912,14412,0.766061007976532
14723,490.70901489257795,205.417129516602,92.4997329711914,0.892876327037811,15013,0.5701947808265689
12419,439.15701293945295,175.854064941406,90.9118499755859,0.8560015559196469,12675,0.6238195896148679
17564,527.116027832031,221.602935791016,101.658798217773,0.888568997383118,17808,0.7711626291275021
11378,426.614013671875,179.39221191406298,81.9714736938477,0.889497518539429,11535,0.5968004465103149
10984,416.997985839844,171.71765136718798,82.506721496582,0.877006232738495,11199,0.74705845117569
10182,404.848999023438,168.118957519531,77.88880920410159,0.886203706264496,10369,0.792743682861328
13263,480.191009521484,205.575866699219,83.1374435424805,0.914576709270477,13517,0.680572688579559
13244,467.64401245117205,193.42497253418,88.63653564453129,0.888824582099915,13672,0.7979274392127991
10841,410.33200073242205,167.11495971679702,84.2527160644531,0.8636101484298709,11079,0.7344850897789
9360,399.391998291016,171.010177612305,70.2310638427734,0.911777913570404,9533,0.692307710647583
12906,461.203002929688,191.543670654297,86.72735595703129,0.8916217088699341,13272,0.738329529762268
14751,499.02099609375,214.037139892578,88.6286468505859,0.9102401733398441,14955,0.552678883075714
13901,478.848999023438,200.44190979003898,89.3419876098633,0.895169913768768,14232,0.568548083305359
12259,440.02999877929705,177.314544677734,89.5355682373047,0.8631466627120971,12533,0.7241420149803158
14957,505.117004394531,213.045623779297,90.7089691162109,0.9048302173614499,15347,0.654115259647369
10662,408.28298950195295,162.68098449707,84.3632888793945,0.8550284504890441,10934,0.653148710727692
11304,419.180999755859,171.37911987304702,84.6748123168945,0.869417011737824,11504,0.720918357372284
13930,495.27099609375,213.526641845703,84.43373107910159,0.918498337268829,14564,0.5496370196342469
14753,494.851989746094,212.10301208496102,89.36529541015629,0.906907558441162,15051,0.816888153553009
14256,492.927001953125,209.80320739746102,87.69036865234371,0.908463180065155,14730,0.7022660374641422
13626,469.34298706054705,191.380233764648,92.17391967773442,0.8763762116432191,13931,0.6072192788124079
12041,427.29000854492205,174.145446777344,88.9172592163086,0.8598231673240658,12291,0.6346721649169921
11964,447.506011962891,191.44384765625,80.2749099731445,0.907841682434082,12166,0.7546836733818051
15651,512.2919921875,212.773010253906,95.7253799438477,0.893081784248352,16022,0.5720394849777221
12699,458.013000488281,192.59449768066398,85.203857421875,0.8968176841735841,12965,0.5906511545181271
11342,429.781005859375,179.138137817383,81.868049621582,0.8894611597061161,11532,0.578939318656921
14173,480.683013916016,201.935760498047,90.2449798583984,0.8945841789245609,14519,0.5975630283355711
8505,359.100006103516,147.798889160156,73.8086853027344,0.866379678249359,8651,0.677257537841797
10759,401.927001953125,158.939865112305,87.47952270507808,0.8349051475524899,10955,0.6192229986190799
13584,478.057006835938,203.836944580078,85.4274215698242,0.9079415202140809,13877,0.676325619220734
11239,419.861999511719,170.461898803711,85.5631484985352,0.864897310733795,11609,0.622521340847015
15929,513.940002441406,212.657516479492,96.9979934692383,0.889916718006134,16293,0.7258601188659671
15790,516.47998046875,218.42590332031202,92.9359359741211,0.9049676656723019,16197,0.7501543760299679
10260,417.0,172.993560791016,76.9076919555664,0.8957442641258241,10527,0.588235318660736
10286,418.289001464844,175.148590087891,75.8538131713867,0.9013541936874391,10548,0.6415917873382571
13484,468.868988037109,195.423385620117,88.7838897705078,0.890840828418732,13786,0.7240120172500609
11726,450.744995117188,189.093078613281,80.3167495727539,0.90531200170517,12061,0.5562618374824521
13983,483.66799926757795,201.485214233398,89.05701446533199,0.8970137238502499,14320,0.567491888999939
15540,516.315979003906,217.38722229003898,92.4734649658203,0.90501207113266,16084,0.6324786543846129
12154,448.06201171875,186.78205871582,83.8981018066406,0.893443048000336,12445,0.6292844414711
11351,417.692993164063,171.05105590820298,85.54869079589841,0.865947186946869,11549,0.743255615234375
10702,409.265991210938,160.700149536133,85.8703155517578,0.84526252746582,10990,0.686025619506836
13683,481.57101440429705,206.92677307128898,84.89906311035159,0.911957144737244,13922,0.7621992230415341
11658,443.260986328125,179.81419372558602,83.87640380859379,0.884541511535645,12024,0.5931013226509089
13655,471.524993896484,193.196182250977,91.5577545166016,0.880572855472565,14053,0.7109757661819459
13272,474.927001953125,195.77854919433602,87.16515350341801,0.8954196572303771,13597,0.586063742637634
17135,525.93798828125,217.72834777832,101.154624938965,0.885525405406952,17471,0.5937283635139471
11116,409.544006347656,166.38513183593798,86.12647247314449,0.8556026220321659,11313,0.621874153614044
13176,458.34298706054705,193.33738708496102,87.44839477539058,0.8918609023094181,13368,0.640669047832489
11259,421.505004882813,172.211837768555,84.221549987793,0.872251331806183,11522,0.793669819831848
11815,430.106994628906,177.796920776367,85.6785507202148,0.876231729984283,11993,0.706174194812775
14415,490.066009521484,206.539245605469,90.0175323486328,0.9000254273414608,14671,0.653326690196991
11339,423.97000122070295,171.706619262695,85.3577346801758,0.8676853179931641,11531,0.679185390472412
13404,476.205993652344,203.311569213867,84.6219940185547,0.9092647433280949,13751,0.634659111499786
12478,439.221984863281,176.343948364258,91.2897491455078,0.8555743098258969,12754,0.6358216404914859
10926,416.222991943359,173.419982910156,80.8693466186523,0.884615659713745,11113,0.632364869117737
13864,491.44601440429705,206.883697509766,86.3506240844727,0.9087287187576291,14221,0.715967774391174
13631,473.546997070313,193.49401855468798,91.50906372070308,0.8811001777648929,14141,0.5802894830703741
12619,470.614013671875,202.764511108398,80.1795425415039,0.9184952974319459,12937,0.60793948173523
13205,475.600006103516,197.548965454102,86.34487915039058,0.8994221687316891,13607,0.691107988357544
10993,422.515014648438,174.53636169433602,80.9679489135742,0.885886013507843,11179,0.664912581443787
15522,507.242004394531,213.681930541992,94.9015350341797,0.895964741706848,15782,0.7789040803909301
11212,413.566009521484,169.67810058593798,84.63475036621091,0.8667194247245792,11400,0.8088882565498349
14549,488.953002929688,206.69482421875,90.7606887817383,0.898435831069946,14856,0.582472562789917
10572,412.252014160156,163.651184082031,84.48179626464841,0.8564494848251339,10911,0.662198543548584
15655,513.301025390625,216.09899902343798,93.56714630126949,0.9014021754264828,16085,0.565652549266815
11088,418.2080078125,172.027420043945,82.9356689453125,0.876112163066864,11284,0.6249929666519171
16156,495.713989257813,197.274307250977,105.537979125977,0.8448641896247859,16434,0.709405481815338
15448,521.3179931640631,224.890533447266,88.73651123046871,0.9188631176948551,15847,0.7053881287574771
15330,501.69699096679705,209.67932128906202,93.8727264404297,0.894185483455658,15617,0.582623898983002
11065,416.08401489257795,172.181198120117,82.1848831176758,0.878731608390808,11222,0.617880284786224
12539,437.42599487304705,174.900573730469,92.7246322631836,0.847899973392487,12835,0.787378311157227
11611,431.273010253906,178.513946533203,84.1125183105469,0.8820361495018009,11775,0.6919134855270389
11549,432.622985839844,170.756790161133,88.04955291748051,0.8568035364151,11910,0.6222521662712099
9764,390.95700073242205,160.227096557617,78.86163330078121,0.8704897165298459,9956,0.6488139033317571
11241,417.158996582031,169.247787475586,85.4587860107422,0.8631585836410519,11390,0.628691256046295
11191,431.057006835938,184.311676025391,78.07806396484379,0.90584009885788,11358,0.785884857177734
13627,476.989013671875,201.194519042969,86.9522552490234,0.9017873406410221,13926,0.780559062957764
14390,497.919006347656,216.375595092773,85.1957015991211,0.9192219376564029,14586,0.5379037261009221
11811,427.75100708007795,170.10205078125,89.3546295166016,0.850916981697083,12066,0.645409822463989
15209,517.68798828125,221.252395629883,89.1751174926758,0.915179252624512,15653,0.635296583175659
11433,426.924987792969,175.868515014648,84.19808197021491,0.8779481053352359,11719,0.607524335384369
9801,391.964996337891,162.89904785156298,76.9716491699219,0.881324589252472,9964,0.664744973182678
12789,454.389007568359,183.624557495117,89.72113037109379,0.872501254081726,13114,0.6950543522834781
12056,431.851013183594,182.363128662109,84.4325408935547,0.8863628506660458,12191,0.797354519367218
13189,482.367004394531,203.717437744141,84.4148712158203,0.9101074337959291,13635,0.5963555574417111
12422,444.08499145507795,183.134384155273,86.9521636962891,0.880093812942505,12658,0.62340658903122
9858,388.6669921875,155.12448120117202,81.84178161621091,0.84950053691864,10101,0.656543433666229
15746,503.23098754882795,204.874435424805,99.4487075805664,0.8742849826812741,16171,0.7530367970466609
11413,421.953002929688,171.325286865234,85.9993133544922,0.864887893199921,11688,0.699325978755951
12800,448.2919921875,185.553680419922,88.7669448852539,0.878147721290588,13000,0.7814407944679259
15069,505.454986572266,211.906494140625,91.93553924560551,0.9009853601455692,15431,0.5535189509391779
15213,495.4169921875,206.29997253418,94.5325775146484,0.8888342976570129,15516,0.7013508081436161
10214,392.239990234375,158.93234252929702,82.0725555419922,0.856347918510437,10371,0.6645413041114809
10712,417.25100708007795,174.898712158203,79.0819625854492,0.8919375538825992,10940,0.58382385969162
11274,426.850006103516,177.398101806641,82.0010986328125,0.886753082275391,11539,0.6353338956832889
14969,494.4169921875,207.209915161133,92.91051483154301,0.893838822841644,15286,0.6397008299827579
13138,470.41500854492205,203.862823486328,82.9842147827148,0.91340184211731,13361,0.810987651348114
14806,497.85598754882795,211.133499145508,90.0124130249023,0.9045680165290829,15114,0.651213943958283
11166,414.890014648438,165.738784790039,87.0305557250977,0.851036369800568,11478,0.670953035354614
11320,423.992004394531,173.091064453125,84.6088180541992,0.872389733791351,11556,0.598941802978516
13839,481.588012695313,201.34278869628898,88.88829803466801,0.897272348403931,14165,0.716935217380524
12345,448.76901245117205,180.52049255371102,88.8428497314453,0.8705114126205441,12676,0.594997107982636
14586,484.05300903320295,196.403396606445,95.8562164306641,0.872811317443848,14976,0.7715418934822079
11150,416.898986816406,168.020248413086,85.602165222168,0.8604852557182309,11420,0.7257224917411801
14792,499.203002929688,206.160614013672,92.6803436279297,0.893253147602081,15326,0.694688379764557
11776,430.3330078125,173.569305419922,87.4663314819336,0.863745987415314,12011,0.616673648357391
11179,418.70999145507795,171.108383178711,84.56639099121091,0.869332849979401,11440,0.7356057167053219
11625,430.433990478516,176.332946777344,86.1599502563477,0.8724962472915649,11838,0.5967965722084051
13665,482.076995849609,208.96403503418,84.6172637939453,0.914344608783722,13998,0.6012142896652221
14300,504.377014160156,212.59837341308602,87.4903030395508,0.911396861076355,14772,0.540438413619995
9732,395.62399291992205,166.251052856445,75.5727767944336,0.890710890293121,9887,0.5865477323532099
13315,476.203002929688,205.188613891602,83.06101989746091,0.914403796195984,13510,0.551574170589447
11940,423.674987792969,168.634017944336,91.36426544189449,0.8405137062072751,12191,0.663997352123261
12881,457.783996582031,192.627166748047,86.60134887695308,0.8932399749755859,13109,0.5720312595367429
11139,419.447998046875,172.125579833984,83.78206634521491,0.873541533946991,11442,0.62889564037323
10665,422.399993896484,176.841934204102,77.7522735595703,0.8981589078903199,10884,0.629872441291809
13295,475.743011474609,199.24073791503898,86.0837783813477,0.901845276355743,13639,0.615994095802307
14061,470.74899291992205,190.290008544922,95.00540161132808,0.8664485812187199,14347,0.6180115938186651
15228,505.265014648438,209.625274658203,93.52686309814449,0.8949521780014041,15501,0.739223301410675
10713,443.403991699219,192.886184692383,71.7868957519531,0.928163647651672,10969,0.696101367473602
12471,445.37399291992205,184.99206542968702,86.8597564697266,0.8829152584075931,12688,0.671784102916718
14980,503.816986083984,214.18650817871102,89.8945770263672,0.90766179561615,15361,0.7353951930999759
14999,498.54098510742205,213.508026123047,90.1097412109375,0.9065754413604741,15295,0.7987112998962399
11838,440.256011962891,181.323272705078,83.83839416503909,0.8866872191429142,12165,0.6015244126319891
10085,404.679992675781,168.401062011719,77.3043746948242,0.888410866260529,10342,0.5717120170593261
11774,433.72900390625,180.27848815918,84.2235107421875,0.8841592669487,12036,0.7976964712142941
13056,485.661010742188,205.529647827148,82.6253280639648,0.9156345129013058,13492,0.536423027515411
15977,516.208984375,216.757843017578,94.9293441772461,0.898998737335205,16401,0.6275087594985961
12059,431.64599609375,171.67199707031298,90.91513061523442,0.84825611114502,12359,0.6995590925216679
10952,421.10501098632795,176.872131347656,79.6222915649414,0.8929435610771179,11105,0.581007957458496
12161,430.587005615234,171.624755859375,92.0913848876953,0.8438458442687992,12460,0.688696324825287
13263,474.497985839844,197.84289550781298,86.6863174438477,0.898898303508759,13607,0.560092926025391
12752,453.494995117188,185.510848999023,89.1917037963867,0.876835942268372,13105,0.6831672787666321
12665,445.662994384766,186.28039550781298,87.2870254516602,0.883421778678894,12811,0.710080742835999
12249,438.902008056641,181.725555419922,86.3648910522461,0.879851341247559,12428,0.6275102496147161
16386,515.096984863281,208.953125,100.742576599121,0.8760996460914608,16813,0.6075639724731451
10213,430.044006347656,187.314392089844,69.9413604736328,0.9276743531227108,10392,0.5634447932243349
9961,397.929992675781,166.00798034668,77.44358825683591,0.884518444538116,10130,0.627978801727295
12676,437.955993652344,178.237106323242,91.69775390625,0.8575080037117,12887,0.691242218017578
13913,493.606994628906,212.98547363281202,83.99134826660159,0.9189592599868771,14218,0.572127640247345
11533,424.566009521484,174.214889526367,85.4239883422852,0.87153297662735,11773,0.7364622950553891
11481,419.066986083984,170.32955932617202,86.6847076416016,0.8608117699623109,11674,0.741666674613953
11016,404.35400390625,166.706588745117,84.5053482055664,0.861998617649078,11146,0.7633037567138671
17437,536.898986816406,230.257461547852,97.3114776611328,0.9063068628311161,17650,0.759153664112091
15607,505.903015136719,208.011016845703,96.8890380859375,0.8848963379859921,16030,0.7249965071678158
10943,411.385986328125,171.017929077148,82.0599594116211,0.8773601055145259,11155,0.624778747558594
13121,475.910003662109,202.686233520508,83.1302185058594,0.912021517753601,13439,0.5719703435897829
17082,548.445983886719,230.188720703125,95.7575836181641,0.909366428852081,17576,0.592466711997986
12950,464.88699340820295,194.42839050293,85.8219833374023,0.8973072171211239,13288,0.6002039313316351
11764,428.56100463867205,171.586273193359,88.7255020141602,0.8559311628341679,12125,0.688033699989319
11889,439.989013671875,186.107849121094,82.1430435180664,0.8973235487937931,12096,0.7977052927017209
15815,504.223999023438,214.654693603516,94.9879837036133,0.8967609405517579,16059,0.8097798228263859
10847,414.450988769531,165.58517456054702,85.0072937011719,0.858164370059967,11148,0.679721772670746
11999,440.669006347656,176.701904296875,88.9408645629883,0.86408931016922,12483,0.6468463540077211
13837,483.593994140625,204.310928344727,87.2892532348633,0.904139518737793,14139,0.5694238543510439
12128,441.712005615234,184.305145263672,84.94325256347659,0.8874605298042301,12327,0.62233167886734
13651,502.079986572266,222.07356262207,79.33726501464841,0.934006214141846,14034,0.7926489114761349
12013,458.359008789062,195.082305908203,79.642707824707,0.9128693342208859,12330,0.610168635845184
11538,418.661010742188,170.85090637207,86.4983978271484,0.862369179725647,11741,0.7135435938835141
15276,506.684997558594,212.135681152344,93.06375122070308,0.89863395690918,15574,0.579228758811951
12219,438.281005859375,182.18772888183602,86.19641876220699,0.88099867105484,12471,0.601772964000702
13728,488.101989746094,208.97412109375,84.64085388183591,0.9143032431602479,14052,0.557935357093811
14172,500.42898559570295,218.571563720703,83.36390686035159,0.9244087338447571,14399,0.6088151931762701
13340,474.682006835937,201.385330200195,85.8885879516602,0.9044928550720219,13603,0.7016621232032779
10264,410.139007568359,169.603958129883,78.0038604736328,0.887961566448212,10572,0.595774292945862
12331,441.440002441406,175.609924316406,90.82543182373051,0.855864644050598,12617,0.6193992495536801
15811,514.377990722656,218.731369018555,93.1643753051758,0.904755830764771,16135,0.8186713457107541
13636,481.256011962891,203.928573608398,86.1801376342774,0.906316518783569,13888,0.549705743789673
12454,437.494995117187,175.821746826172,91.2292022705078,0.8548511862754821,12655,0.6322469115257261
15554,502.096008300781,206.277526855469,97.223388671875,0.881960570812225,15826,0.827340424060822
12036,436.15499877929705,177.336578369141,87.9798583984375,0.8682551383972171,12353,0.615431785583496
15868,519.528991699219,219.178924560547,93.26964569091801,0.904939115047455,16281,0.5712639689445501
13331,461.308990478516,193.55993652343798,88.79623413085942,0.8885637521743771,13500,0.579507887363434
10719,418.670013427734,175.008361816406,78.8310775756836,0.892805814743042,10983,0.636898398399353
13677,485.528991699219,207.394607543945,85.1431427001953,0.9118439555168149,13874,0.5856634974479681
15915,528.156982421875,231.594482421875,88.5710220336914,0.923980295658112,16251,0.81302684545517
11905,433.25,172.770599365234,89.23660278320308,0.856285154819489,12224,0.732074797153473
13621,473.898986816406,198.84587097168,88.4286880493164,0.895674765110016,13989,0.6084606647491461
12019,439.725006103516,180.436813354492,85.92943572998051,0.879320740699768,12346,0.7040182948112491
11277,417.976989746094,166.912979125977,87.66714477539058,0.8509624004364009,11597,0.64260071516037
12173,438.319000244141,180.332733154297,87.0581512451172,0.875750482082367,12375,0.6587121486663821
14953,503.752014160156,217.10368347168,88.6149215698242,0.912906527519226,15229,0.7231357097625729
12915,456.14498901367205,181.748443603516,92.09656524658199,0.8621074557304379,13284,0.605996608734131
12647,451.055999755859,180.344345092773,91.4280853271484,0.861967265605927,13120,0.658595025539398
13693,474.752014160156,198.115753173828,89.03109741210942,0.8933360576629642,14050,0.5976344347000121
10911,424.557006835938,173.753753662109,81.3233871459961,0.883708238601685,11135,0.649464309215546
9798,416.66799926757795,182.425186157227,69.4062652587891,0.924795627593994,9994,0.586706578731537
11112,429.653015136719,172.427139282227,83.9238739013672,0.8735575675964359,11472,0.6092105507850649
14318,491.295989990234,207.61473083496102,89.12659454345699,0.9031674861907959,14629,0.562460720539093
12744,467.924987792969,200.612167358398,81.7065048217773,0.9133006930351261,13047,0.7145099639892579
15119,508.34201049804705,213.379302978516,91.25335693359379,0.9039406180381779,15612,0.723778069019318
11898,453.98001098632795,195.360046386719,78.3691024780273,0.9160114526748661,12134,0.548042356967926
14041,481.947998046875,204.598480224609,88.1879043579102,0.902338027954102,14284,0.572307825088501
9638,398.911987304687,168.10983276367202,73.4651412963867,0.899458229541779,9798,0.7257530093193051
10349,408.075988769531,169.367721557617,79.0040664672852,0.8845397830009459,10608,0.657329797744751
16258,518.77001953125,214.286468505859,97.3790054321289,0.8907805085182191,16551,0.7075771689414979
13877,489.622985839844,205.145126342773,86.93637084960942,0.9057652354240421,14176,0.5638077259063721
11226,413.549987792969,168.53347778320298,85.62770080566409,0.861312627792358,11424,0.7723957896232609
9962,408.721008300781,165.83377075195298,78.4938659667969,0.880885899066925,10231,0.6186808943748471
10044,410.191009521484,168.55310058593798,77.0796585083008,0.889311492443085,10317,0.757466077804565
16067,526.424987792969,228.94226074218702,90.1462249755859,0.9192171692848209,16370,0.555855393409729
14511,510.285003662109,216.346496582031,87.1301116943359,0.9153170585632321,14957,0.5299853682518011
10491,411.994995117188,174.705810546875,77.0362548828125,0.897532403469086,10658,0.7676154375076291
8628,372.33401489257795,157.33303833007798,70.12502288818361,0.895177006721497,8782,0.602640211582184
11480,422.549011230469,171.271057128906,86.8359603881836,0.8619408011436459,11781,0.6482213735580439
13858,475.95700073242205,205.87390136718702,86.04458618164058,0.9084709286689759,14042,0.6512218117713929
10683,408.28201293945295,170.345169067383,80.4470596313477,0.881459772586823,10845,0.6883376240730289
12053,449.60400390625,189.50099182128898,82.26611328125,0.9008551836013791,12295,0.564464032649994
13302,482.690002441406,209.397109985352,81.748908996582,0.9206447601318359,13827,0.595327615737915
13372,472.170013427734,197.780364990234,87.6053085327149,0.8965500593185429,13750,0.60734885931015
14115,486.27200317382795,207.55104064941398,87.7810897827149,0.9061589241027829,14422,0.600817263126373
11944,424.546997070313,171.615524291992,89.7621383666992,0.8523069024086,12177,0.627212107181549
12895,449.513000488281,186.661514282227,88.5887451171875,0.880203902721405,13072,0.584754228591919
14272,487.703002929688,207.798736572266,88.0671615600586,0.9057511687278751,14510,0.5830065608024599
15757,509.281005859375,207.296676635742,98.3361358642578,0.8803234696388241,16150,0.589708089828491
13277,463.96798706054705,193.060897827148,88.1757125854492,0.889608025550842,13454,0.610156238079071
15809,517.232971191406,222.42066955566398,91.56285858154301,0.911335110664368,16025,0.556890249252319
10785,437.88400268554705,181.265808105469,77.6593017578125,0.9035760760307309,11209,0.550142824649811
14640,501.32400512695295,210.291595458984,90.3317337036133,0.903040885925293,15119,0.586538434028626
11621,444.661987304688,188.642196655273,79.066291809082,0.9079245328903199,11849,0.619852781295776
10554,406.919006347656,165.531387329102,82.37078857421871,0.867398381233215,10841,0.6402183771133421
12358,447.174011230469,183.46461486816398,87.7420806884766,0.878223359584808,12586,0.584578990936279
15341,504.463012695313,210.87219238281298,93.98657989501949,0.8951804041862491,15628,0.768972456455231
11391,434.786987304688,186.018371582031,78.78858947753909,0.9058714509010319,11623,0.779404699802399
11665,435.705993652344,182.751892089844,81.9731979370117,0.8937581777572629,11895,0.6459025740623471
13064,469.835998535156,199.559982299805,84.364616394043,0.906244874000549,13382,0.656416416168213
13308,464.132995605469,196.24230957031298,87.26089477539058,0.895699977874756,13486,0.597521543502808
14675,493.273010253906,206.79371643066398,91.5890655517578,0.8965706825256351,15039,0.5661651492118841
15238,506.114990234375,218.360397338867,89.61968994140621,0.911896169185638,15529,0.547224044799805
10445,409.95999145507795,168.474548339844,80.4350891113281,0.87866884469986,10653,0.7402551174163822
10832,420.076995849609,167.829391479492,84.0523986816406,0.8655511736869809,11207,0.5972980260849
13111,467.621002197266,193.567718505859,88.06787109375,0.8905057907104491,13456,0.619173526763916
13413,465.60501098632795,198.852722167969,86.0941543579102,0.901415824890137,13620,0.635325908660889
9741,430.559997558594,180.06628417968798,71.1744918823242,0.91856575012207,10204,0.7645996809005741
8702,381.205993652344,160.718826293945,69.7333450317383,0.9009686708450321,8924,0.6411730051040649
12483,437.402008056641,173.491973876953,92.70433807373051,0.845267295837402,12767,0.775341629981995
11960,436.371002197266,183.816818237305,83.2342071533203,0.891606748104095,12142,0.58956915140152
15513,522.5040283203131,224.275833129883,89.0146636962891,0.9178626537323001,15967,0.566167891025543
10949,417.406005859375,168.07644653320298,84.6733703613281,0.863832652568817,11280,0.6196377873420721
11422,414.816009521484,166.049407958984,88.4429779052734,0.8463479280471801,11624,0.7094410061836239
11549,440.247985839844,179.116882324219,84.4958038330078,0.8817400932312008,11961,0.5954013466835021
13268,473.433990478516,200.700836181641,84.7003479003906,0.906585156917572,13562,0.7162213325500492
14805,499.63699340820295,214.282440185547,89.1740875244141,0.90929502248764,15090,0.5767882466316221
15071,494.135009765625,200.594833374023,97.3932876586914,0.874224245548248,15575,0.689212083816528
16006,528.176025390625,222.671905517578,93.09613037109379,0.9084072113037109,16466,0.611850142478943
13549,464.005004882813,189.97265625,91.63721466064449,0.875967264175415,13772,0.73933207988739
14421,507.804992675781,213.885681152344,86.8762435913086,0.913792788982391,14881,0.650943398475647
15486,509.135986328125,211.113555908203,94.82223510742192,0.8934549689292909,15921,0.686344921588898
13158,470.996002197266,201.01838684082,84.5030136108398,0.907350659370422,13462,0.6197833418846129
12444,445.872009277344,183.35057067871102,87.9073104858398,0.8775695562362671,12630,0.6045472025871279
12692,456.79299926757795,181.232818603516,91.12804412841801,0.864389359951019,13147,0.783553540706635
13410,477.08499145507795,195.798934936523,88.7767486572266,0.8913032412528991,13842,0.572343170642853
13500,476.91500854492205,202.546676635742,85.4054718017578,0.9067548513412479,13800,0.717703342437744
