support,itemsets
0.022968197879858657,"frozenset({'red hot chili peppers', 'fall out boy'})"
0.02120141342756184,"frozenset({'the beatles', 'fall out boy'})"
0.022968197879858657,"frozenset({'feist', 'iron & wine'})"
0.02120141342756184,"frozenset({'feist', 'modest mouse'})"
0.028268551236749116,"frozenset({'feist', 'radiohead'})"
0.02120141342756184,"frozenset({'feist', 'regina spektor'})"
0.022968197879858657,"frozenset({'sigur rós', 'feist'})"
0.022968197879858657,"frozenset({'feist', 'sufjan stevens'})"
0.030035335689045935,"frozenset({'feist', 'the beatles'})"
0.024734982332155476,"frozenset({'feist', 'the shins'})"
0.024734982332155476,"frozenset({'foo fighters', 'green day'})"
0.022968197879858657,"frozenset({'the smashing pumpkins', 'foo fighters'})"
0.02120141342756184,"frozenset({'frou frou', 'imogen heap'})"
0.02120141342756184,"frozenset({'girl talk', 'kanye west'})"
0.024734982332155476,"frozenset({'girl talk', 'the beatles'})"
0.02120141342756184,"frozenset({'girl talk', 'the shins'})"
0.022968197879858657,"frozenset({'radiohead', 'gorillaz'})"
0.026501766784452298,"frozenset({'the beatles', 'gorillaz'})"
0.022968197879858657,"frozenset({'grateful dead', 'the beatles'})"
0.028268551236749116,"frozenset({'green day', 'jimmy eat world'})"
0.02120141342756184,"frozenset({'led zeppelin', 'green day'})"
0.026501766784452298,"frozenset({'linkin park', 'green day'})"
0.02120141342756184,"frozenset({'green day', 'my chemical romance'})"
0.022968197879858657,"frozenset({'green day', 'queen'})"
0.024734982332155476,"frozenset({'green day', 'radiohead'})"
0.028268551236749116,"frozenset({'red hot chili peppers', 'green day'})"
0.045936395759717315,"frozenset({'green day', 'the beatles'})"
0.03180212014134275,"frozenset({'the killers', 'green day'})"
0.024734982332155476,"frozenset({'green day', 'the shins'})"
0.028268551236749116,"frozenset({'the smashing pumpkins', 'green day'})"
0.028268551236749116,"frozenset({'radiohead', 'incubus'})"
0.03180212014134275,"frozenset({'the beatles', 'incubus'})"
0.024734982332155476,"frozenset({'interpol', 'radiohead'})"
0.02120141342756184,"frozenset({'iron & wine', 'modest mouse'})"
0.037102473498233215,"frozenset({'iron & wine', 'radiohead'})"
0.022968197879858657,"frozenset({'iron & wine', 'sufjan stevens'})"
0.04063604240282685,"frozenset({'iron & wine', 'the beatles'})"
0.026501766784452298,"frozenset({'iron & wine', 'the decemberists'})"
0.026501766784452298,"frozenset({'iron & wine', 'the shins'})"
0.022968197879858657,"frozenset({'jack johnson', 'modest mouse'})"
0.03180212014134275,"frozenset({'jack johnson', 'the beatles'})"
0.022968197879858657,"frozenset({'jack johnson', 'the shins'})"
0.0353356890459364,"frozenset({'kanye west', 'jay-z'})"
0.022968197879858657,"frozenset({'nas', 'jay-z'})"
0.02120141342756184,"frozenset({'led zeppelin', 'jimi hendrix'})"
0.02120141342756184,"frozenset({'linkin park', 'jimmy eat world'})"
0.02120141342756184,"frozenset({'sufjan stevens', 'jimmy eat world'})"
0.03356890459363958,"frozenset({'the beatles', 'jimmy eat world'})"
0.026501766784452298,"frozenset({'john mayer', 'the beatles'})"
0.02120141342756184,"frozenset({'radiohead', 'johnny cash'})"
0.024734982332155476,"frozenset({'the beatles', 'johnny cash'})"
0.030035335689045935,"frozenset({'kanye west', 'nas'})"
0.026501766784452298,"frozenset({'kanye west', 'outkast'})"
0.030035335689045935,"frozenset({'kanye west', 'radiohead'})"
0.037102473498233215,"frozenset({'kanye west', 'the beatles'})"
0.022968197879858657,"frozenset({'the killers', 'keane'})"
0.024734982332155476,"frozenset({'led zeppelin', 'modest mouse'})"
0.038869257950530034,"frozenset({'led zeppelin', 'pink floyd'})"
0.04063604240282685,"frozenset({'led zeppelin', 'radiohead'})"
0.022968197879858657,"frozenset({'led zeppelin', 'red hot chili peppers'})"
0.05123674911660778,"frozenset({'led zeppelin', 'the beatles'})"
0.02120141342756184,"frozenset({'the white stripes', 'led zeppelin'})"
0.022968197879858657,"frozenset({'linkin park', 'the beatles'})"
0.02120141342756184,"frozenset({'m.i.a.', 'radiohead'})"
0.02120141342756184,"frozenset({'m.i.a.', 'sigur rós'})"
0.022968197879858657,"frozenset({'m83', 'radiohead'})"
0.026501766784452298,"frozenset({'metallica', 'the beatles'})"
0.02120141342756184,"frozenset({'modest mouse', 'minus the bear'})"
0.02120141342756184,"frozenset({'radiohead', 'minus the bear'})"
0.024734982332155476,"frozenset({'the beatles', 'minus the bear'})"
0.02120141342756184,"frozenset({'neutral milk hotel', 'modest mouse'})"
0.06890459363957598,"frozenset({'radiohead', 'modest mouse'})"
0.03356890459363958,"frozenset({'sigur rós', 'modest mouse'})"
0.03180212014134275,"frozenset({'modest mouse', 'sufjan stevens'})"
0.053003533568904596,"frozenset({'the beatles', 'modest mouse'})"
0.024734982332155476,"frozenset({'modest mouse', 'the decemberists'})"
0.03180212014134275,"frozenset({'the flaming lips', 'modest mouse'})"
0.026501766784452298,"frozenset({'the postal service', 'modest mouse'})"
0.037102473498233215,"frozenset({'the shins', 'modest mouse'})"
0.022968197879858657,"frozenset({'the smashing pumpkins', 'modest mouse'})"
0.022968197879858657,"frozenset({'the white stripes', 'modest mouse'})"
0.02120141342756184,"frozenset({'radiohead', 'mogwai'})"
0.022968197879858657,"frozenset({'muse', 'nine inch nails'})"
0.04063604240282685,"frozenset({'muse', 'radiohead'})"
0.022968197879858657,"frozenset({'muse', 'red hot chili peppers'})"
0.0353356890459364,"frozenset({'muse', 'the beatles'})"
0.038869257950530034,"frozenset({'the killers', 'muse'})"
0.02120141342756184,"frozenset({'the killers', 'my chemical romance'})"
0.022968197879858657,"frozenset({'my morning jacket', 'the beatles'})"
0.024734982332155476,"frozenset({'neutral milk hotel', 'radiohead'})"
0.02120141342756184,"frozenset({'neutral milk hotel', 'sufjan stevens'})"
0.030035335689045935,"frozenset({'neutral milk hotel', 'the beatles'})"
0.02120141342756184,"frozenset({'neutral milk hotel', 'the decemberists'})"
0.02120141342756184,"frozenset({'radiohead', 'nick drake'})"
0.022968197879858657,"frozenset({'the beatles', 'nick drake'})"
0.04240282685512368,"frozenset({'nine inch nails', 'radiohead'})"
0.028268551236749116,"frozenset({'nine inch nails', 'the beatles'})"
0.026501766784452298,"frozenset({'nine inch nails', 'the smashing pumpkins'})"
0.024734982332155476,"frozenset({'radiohead', 'nirvana'})"
0.022968197879858657,"frozenset({'red hot chili peppers', 'nirvana'})"
0.030035335689045935,"frozenset({'the beatles', 'nirvana'})"
0.022968197879858657,"frozenset({'of montreal', 'radiohead'})"
0.02120141342756184,"frozenset({'of montreal', 'sufjan stevens'})"
0.024734982332155476,"frozenset({'of montreal', 'the beatles'})"
0.022968197879858657,"frozenset({'outkast', 'the beatles'})"
0.02120141342756184,"frozenset({'the killers', 'paramore'})"
0.02120141342756184,"frozenset({'pavement', 'radiohead'})"
0.02120141342756184,"frozenset({'pavement', 'the beatles'})"
0.022968197879858657,"frozenset({'pinback', 'radiohead'})"
0.04946996466431095,"frozenset({'pink floyd', 'radiohead'})"
0.026501766784452298,"frozenset({'red hot chili peppers', 'pink floyd'})"
0.04063604240282685,"frozenset({'pink floyd', 'the beatles'})"
0.02120141342756184,"frozenset({'tool', 'pink floyd'})"
0.026501766784452298,"frozenset({'pixies', 'radiohead'})"
0.030035335689045935,"frozenset({'pixies', 'the beatles'})"
0.024734982332155476,"frozenset({'the flaming lips', 'pixies'})"
0.024734982332155476,"frozenset({'the beatles', 'queen'})"
0.026501766784452298,"frozenset({'ratatat', 'radiohead'})"
0.03356890459363958,"frozenset({'red hot chili peppers', 'radiohead'})"
0.022968197879858657,"frozenset({'radiohead', 'regina spektor'})"
0.022968197879858657,"frozenset({'rilo kiley', 'radiohead'})"
0.06537102473498234,"frozenset({'sigur rós', 'radiohead'})"
0.024734982332155476,"frozenset({'sonic youth', 'radiohead'})"
0.026501766784452298,"frozenset({'radiohead', 'spoon'})"
0.02120141342756184,"frozenset({'stars', 'radiohead'})"
0.04770318021201413,"frozenset({'radiohead', 'sufjan stevens'})"
0.02120141342756184,"frozenset({'tegan and sara', 'radiohead'})"
0.10424028268551237,"frozenset({'the beatles', 'radiohead'})"
0.037102473498233215,"frozenset({'radiohead', 'the cure'})"
0.037102473498233215,"frozenset({'radiohead', 'the decemberists'})"
0.0353356890459364,"frozenset({'the flaming lips', 'radiohead'})"
0.04240282685512368,"frozenset({'the killers', 'radiohead'})"
0.02120141342756184,"frozenset({'the mountain goats', 'radiohead'})"
0.024734982332155476,"frozenset({'the postal service', 'radiohead'})"
0.053003533568904596,"frozenset({'the shins', 'radiohead'})"
0.04770318021201413,"frozenset({'the smashing pumpkins', 'radiohead'})"
0.024734982332155476,"frozenset({'the smiths', 'radiohead'})"
0.024734982332155476,"frozenset({'the white stripes', 'radiohead'})"
0.022968197879858657,"frozenset({'tom waits', 'radiohead'})"
0.024734982332155476,"frozenset({'radiohead', 'tv on the radio'})"
0.02120141342756184,"frozenset({'radiohead', 'weezer'})"
0.024734982332155476,"frozenset({'radiohead', 'wilco'})"
0.02120141342756184,"frozenset({'rage against the machine', 'the beatles'})"
0.022968197879858657,"frozenset({'ratatat', 'the beatles'})"
0.02120141342756184,"frozenset({'red hot chili peppers', 'system of a down'})"
0.045936395759717315,"frozenset({'red hot chili peppers', 'the beatles'})"
0.022968197879858657,"frozenset({'the killers', 'red hot chili peppers'})"
0.02120141342756184,"frozenset({'rilo kiley', 'regina spektor'})"
0.02120141342756184,"frozenset({'sufjan stevens', 'regina spektor'})"
0.028268551236749116,"frozenset({'the beatles', 'regina spektor'})"
0.02120141342756184,"frozenset({'the shins', 'regina spektor'})"
0.022968197879858657,"frozenset({'rilo kiley', 'sufjan stevens'})"
0.028268551236749116,"frozenset({'rilo kiley', 'the beatles'})"
0.022968197879858657,"frozenset({'rilo kiley', 'the decemberists'})"
0.02120141342756184,"frozenset({'rilo kiley', 'the shins'})"
0.02120141342756184,"frozenset({'say anything', 'taking back sunday'})"
0.028268551236749116,"frozenset({'sigur rós', 'sufjan stevens'})"
0.037102473498233215,"frozenset({'sigur rós', 'the beatles'})"
0.02120141342756184,"frozenset({'sigur rós', 'the decemberists'})"
0.026501766784452298,"frozenset({'sigur rós', 'the shins'})"
0.02120141342756184,"frozenset({'sigur rós', 'the smashing pumpkins'})"
0.022968197879858657,"frozenset({'the killers', 'snow patrol'})"
0.022968197879858657,"frozenset({'sonic youth', 'the beatles'})"
0.026501766784452298,"frozenset({'the beatles', 'spoon'})"
0.03180212014134275,"frozenset({'sublime', 'the beatles'})"
0.022968197879858657,"frozenset({'tegan and sara', 'sufjan stevens'})"
0.038869257950530034,"frozenset({'the beatles', 'sufjan stevens'})"
0.028268551236749116,"frozenset({'sufjan stevens', 'the decemberists'})"
0.022968197879858657,"frozenset({'the postal service', 'sufjan stevens'})"
0.038869257950530034,"frozenset({'the shins', 'sufjan stevens'})"
0.022968197879858657,"frozenset({'system of a down', 'the beatles'})"
0.02120141342756184,"frozenset({'tegan and sara', 'the beatles'})"
0.02120141342756184,"frozenset({'tegan and sara', 'the shins'})"
0.028268551236749116,"frozenset({'the beach boys', 'the beatles'})"
0.028268551236749116,"frozenset({'the clash', 'the beatles'})"
0.026501766784452298,"frozenset({'the beatles', 'the cure'})"
0.04240282685512368,"frozenset({'the beatles', 'the decemberists'})"
0.04240282685512368,"frozenset({'the flaming lips', 'the beatles'})"
0.037102473498233215,"frozenset({'the killers', 'the beatles'})"
0.026501766784452298,"frozenset({'the postal service', 'the beatles'})"
0.054770318021201414,"frozenset({'the shins', 'the beatles'})"
0.04240282685512368,"frozenset({'the smashing pumpkins', 'the beatles'})"
0.0353356890459364,"frozenset({'the smiths', 'the beatles'})"
0.03356890459363958,"frozenset({'the white stripes', 'the beatles'})"
0.022968197879858657,"frozenset({'the beatles', 'the who'})"
0.028268551236749116,"frozenset({'tom waits', 'the beatles'})"
0.02120141342756184,"frozenset({'the beatles', 'weezer'})"
0.022968197879858657,"frozenset({'the beatles', 'wilco'})"
0.022968197879858657,"frozenset({'the smashing pumpkins', 'the cure'})"
0.026501766784452298,"frozenset({'the smiths', 'the cure'})"
0.024734982332155476,"frozenset({'the postal service', 'the decemberists'})"
0.037102473498233215,"frozenset({'the shins', 'the decemberists'})"
0.024734982332155476,"frozenset({'the flaming lips', 'the shins'})"
0.037102473498233215,"frozenset({'the killers', 'the shins'})"
0.026501766784452298,"frozenset({'the killers', 'the smashing pumpkins'})"
0.030035335689045935,"frozenset({'the postal service', 'the shins'})"
0.022968197879858657,"frozenset({'the smashing pumpkins', 'the shins'})"
0.02120141342756184,"frozenset({'andrew bird', 'radiohead', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'arcade fire', 'radiohead', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'arcade fire', 'radiohead', 'modest mouse'})"
0.028268551236749116,"frozenset({'arcade fire', 'the beatles', 'radiohead'})"
0.03356890459363958,"frozenset({'beck', 'radiohead', 'coldplay'})"
0.02120141342756184,"frozenset({'beck', 'the beatles', 'coldplay'})"
0.02120141342756184,"frozenset({'beck', 'the shins', 'coldplay'})"
0.02120141342756184,"frozenset({'beck', 'modest mouse', 'death cab for cutie'})"
0.03180212014134275,"frozenset({'beck', 'radiohead', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'beck', 'the beatles', 'death cab for cutie'})"
0.0353356890459364,"frozenset({'beck', 'radiohead', 'modest mouse'})"
0.028268551236749116,"frozenset({'beck', 'the beatles', 'modest mouse'})"
0.024734982332155476,"frozenset({'beck', 'sigur rós', 'radiohead'})"
0.05653710247349823,"frozenset({'beck', 'the beatles', 'radiohead'})"
0.022968197879858657,"frozenset({'the killers', 'beck', 'radiohead'})"
0.03180212014134275,"frozenset({'beck', 'the shins', 'radiohead'})"
0.024734982332155476,"frozenset({'beck', 'the beatles', 'the shins'})"
0.026501766784452298,"frozenset({'bob dylan', 'the beatles', 'radiohead'})"
0.02120141342756184,"frozenset({'bright eyes', 'the beatles', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'the beatles', 'bright eyes', 'radiohead'})"
0.022968197879858657,"frozenset({'death cab for cutie', 'radiohead', 'broken social scene'})"
0.02120141342756184,"frozenset({'modest mouse', 'radiohead', 'broken social scene'})"
0.02120141342756184,"frozenset({'daft punk', 'radiohead', 'coldplay'})"
0.024734982332155476,"frozenset({'modest mouse', 'death cab for cutie', 'coldplay'})"
0.03356890459363958,"frozenset({'radiohead', 'death cab for cutie', 'coldplay'})"
0.030035335689045935,"frozenset({'the beatles', 'death cab for cutie', 'coldplay'})"
0.02120141342756184,"frozenset({'the killers', 'death cab for cutie', 'coldplay'})"
0.022968197879858657,"frozenset({'the shins', 'death cab for cutie', 'coldplay'})"
0.026501766784452298,"frozenset({'muse', 'radiohead', 'coldplay'})"
0.022968197879858657,"frozenset({'pink floyd', 'radiohead', 'coldplay'})"
0.02120141342756184,"frozenset({'red hot chili peppers', 'radiohead', 'coldplay'})"
0.02120141342756184,"frozenset({'sigur rós', 'radiohead', 'coldplay'})"
0.038869257950530034,"frozenset({'the beatles', 'radiohead', 'coldplay'})"
0.028268551236749116,"frozenset({'the killers', 'radiohead', 'coldplay'})"
0.022968197879858657,"frozenset({'the shins', 'radiohead', 'coldplay'})"
0.022968197879858657,"frozenset({'the smashing pumpkins', 'radiohead', 'coldplay'})"
0.022968197879858657,"frozenset({'the beatles', 'the shins', 'coldplay'})"
0.022968197879858657,"frozenset({'daft punk', 'radiohead', 'death cab for cutie'})"
0.024734982332155476,"frozenset({'elliott smith', 'radiohead', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'elliott smith', 'the beatles', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'feist', 'radiohead', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'iron & wine', 'radiohead', 'death cab for cutie'})"
0.030035335689045935,"frozenset({'modest mouse', 'radiohead', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'sigur rós', 'modest mouse', 'death cab for cutie'})"
0.024734982332155476,"frozenset({'modest mouse', 'the beatles', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'modest mouse', 'the shins', 'death cab for cutie'})"
0.026501766784452298,"frozenset({'sigur rós', 'radiohead', 'death cab for cutie'})"
0.024734982332155476,"frozenset({'sufjan stevens', 'radiohead', 'death cab for cutie'})"
0.04063604240282685,"frozenset({'the beatles', 'radiohead', 'death cab for cutie'})"
0.026501766784452298,"frozenset({'the shins', 'radiohead', 'death cab for cutie'})"
0.022968197879858657,"frozenset({'rilo kiley', 'the beatles', 'death cab for cutie'})"
0.022968197879858657,"frozenset({'sufjan stevens', 'the beatles', 'death cab for cutie'})"
0.024734982332155476,"frozenset({'sufjan stevens', 'the shins', 'death cab for cutie'})"
0.024734982332155476,"frozenset({'the beatles', 'death cab for cutie', 'the decemberists'})"
0.02120141342756184,"frozenset({'the killers', 'the beatles', 'death cab for cutie'})"
0.030035335689045935,"frozenset({'the shins', 'the beatles', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'the shins', 'death cab for cutie', 'the decemberists'})"
0.02120141342756184,"frozenset({'the postal service', 'the shins', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'elliott smith', 'radiohead', 'modest mouse'})"
0.022968197879858657,"frozenset({'elliott smith', 'sigur rós', 'radiohead'})"
0.03180212014134275,"frozenset({'elliott smith', 'the beatles', 'radiohead'})"
0.02120141342756184,"frozenset({'the beatles', 'iron & wine', 'radiohead'})"
0.024734982332155476,"frozenset({'led zeppelin', 'the beatles', 'radiohead'})"
0.024734982332155476,"frozenset({'sigur rós', 'radiohead', 'modest mouse'})"
0.04063604240282685,"frozenset({'the beatles', 'radiohead', 'modest mouse'})"
0.022968197879858657,"frozenset({'the shins', 'radiohead', 'modest mouse'})"
0.024734982332155476,"frozenset({'the shins', 'the beatles', 'modest mouse'})"
0.02120141342756184,"frozenset({'the killers', 'muse', 'radiohead'})"
0.022968197879858657,"frozenset({'the beatles', 'pink floyd', 'radiohead'})"
0.022968197879858657,"frozenset({'sigur rós', 'radiohead', 'sufjan stevens'})"
0.028268551236749116,"frozenset({'sigur rós', 'the beatles', 'radiohead'})"
0.026501766784452298,"frozenset({'the flaming lips', 'the beatles', 'radiohead'})"
0.03180212014134275,"frozenset({'the beatles', 'the shins', 'radiohead'})"
0.024734982332155476,"frozenset({'the beatles', 'the smashing pumpkins', 'radiohead'})"
0.02120141342756184,"frozenset({'the beatles', 'radiohead', 'wilco'})"
0.022968197879858657,"frozenset({'the shins', 'radiohead', 'the decemberists'})"
0.02120141342756184,"frozenset({'beck', 'modest mouse', 'radiohead', 'death cab for cutie'})"
0.02120141342756184,"frozenset({'beck', 'the beatles', 'radiohead', 'death cab for cutie'})"
0.024734982332155476,"frozenset({'beck', 'the beatles', 'radiohead', 'modest mouse'})"
0.022968197879858657,"frozenset({'beck', 'the beatles', 'the shins', 'radiohead'})"
0.02120141342756184,"frozenset({'the beatles', 'radiohead', 'death cab for cutie', 'coldplay'})"
