support,itemsets
0.01633333333333333,frozenset({'tiësto'})
0.010666666666666666,frozenset({'tokyo police club'})
0.04633333333333333,frozenset({'tom waits'})
0.051,frozenset({'tool'})
0.032,frozenset({'tori amos'})
0.02033333333333333,frozenset({'travis'})
0.010666666666666666,frozenset({'trentemøller'})
0.013,frozenset({'tricky'})
0.01,frozenset({'tristania'})
0.01633333333333333,frozenset({'trivium'})
0.024666666666666667,frozenset({'tv on the radio'})
0.011333333333333334,frozenset({'type o negative'})
0.06266666666666666,frozenset({'u2'})
0.014,frozenset({'underoath'})
0.015333333333333332,frozenset({'underworld'})
0.014666666666666666,frozenset({'unkle'})
0.010333333333333333,frozenset({'usher'})
0.024,frozenset({'vampire weekend'})
0.014666666666666666,frozenset({'van halen'})
0.011333333333333334,frozenset({'van morrison'})
0.012,frozenset({'vangelis'})
0.011666666666666667,frozenset({'venetian snares'})
0.011,frozenset({'vnv nation'})
0.015,frozenset({'volbeat'})
0.017666666666666667,frozenset({'weezer'})
0.013666666666666667,frozenset({'wilco'})
0.015333333333333332,frozenset({'within temptation'})
0.022333333333333334,frozenset({'yann tiersen'})
0.01633333333333333,frozenset({'yeah yeah yeahs'})
0.010666666666666666,frozenset({'yo la tengo'})
0.014333333333333333,frozenset({'zero 7'})
0.022,"frozenset({'m', '2pac'})"
0.011333333333333334,"frozenset({'f', '3 doors down'})"
0.014,"frozenset({'3 doors down', 'linkin park'})"
0.02,"frozenset({'m', '3 doors down'})"
0.011,"frozenset({'f', '30 seconds to mars'})"
0.013,"frozenset({'30 seconds to mars', 'linkin park'})"
0.022333333333333334,"frozenset({'m', '30 seconds to mars'})"
0.019,"frozenset({'m', '50 cent'})"
0.013666666666666667,"frozenset({'m', '65daysofstatic'})"
0.011333333333333334,"frozenset({'m', 'Australia'})"
0.01,"frozenset({'Brazil', 'coldplay'})"
0.011666666666666667,"frozenset({'f', 'Brazil'})"
0.034666666666666665,"frozenset({'m', 'Brazil'})"
0.011666666666666667,"frozenset({'the beatles', 'Brazil'})"
0.019,"frozenset({'m', 'Canada'})"
0.011333333333333334,"frozenset({'m', 'Czech Republic'})"
0.029666666666666668,"frozenset({'m', 'Finland'})"
0.013,"frozenset({'m', 'France'})"
0.010666666666666666,"frozenset({'Germany', 'billy talent'})"
0.014,"frozenset({'Germany', 'coldplay'})"
0.01633333333333333,"frozenset({'die Ärzte', 'Germany'})"
0.02266666666666667,"frozenset({'f', 'Germany'})"
0.01,"frozenset({'Germany', 'foo fighters'})"
0.015666666666666666,"frozenset({'Germany', 'linkin park'})"
0.066,"frozenset({'m', 'Germany'})"
0.010666666666666666,"frozenset({'Germany', 'metallica'})"
0.01,"frozenset({'Germany', 'peter fox'})"
0.014666666666666666,"frozenset({'rammstein', 'Germany'})"
0.010666666666666666,"frozenset({'red hot chili peppers', 'Germany'})"
0.013666666666666667,"frozenset({'Germany', 'system of a down'})"
0.01,"frozenset({'the kooks', 'Germany'})"
0.015333333333333332,"frozenset({'Italy', 'm'})"
0.010666666666666666,"frozenset({'m', 'Japan'})"
0.029333333333333333,"frozenset({'Netherlands', 'm'})"
0.010666666666666666,"frozenset({'m', 'Norway'})"
0.020666666666666667,"frozenset({'f', 'Poland'})"
0.043,"frozenset({'m', 'Poland'})"
0.01,"frozenset({'f', 'Russian Federation'})"
0.03866666666666667,"frozenset({'m', 'Russian Federation'})"
0.02666666666666667,"frozenset({'m', 'Spain'})"
0.01,"frozenset({'Sweden', 'coldplay'})"
0.011666666666666667,"frozenset({'Sweden', 'f'})"
0.033666666666666664,"frozenset({'m', 'Sweden'})"
0.01,"frozenset({'m', 'Turkey'})"
0.012,"frozenset({'United Kingdom', 'bloc party'})"
0.013333333333333334,"frozenset({'United Kingdom', 'coldplay'})"
0.011666666666666667,"frozenset({'United Kingdom', 'david bowie'})"
0.012,"frozenset({'United Kingdom', 'f'})"
0.011,"frozenset({'United Kingdom', 'foo fighters'})"
0.010333333333333333,"frozenset({'United Kingdom', 'johnny cash'})"
0.016,"frozenset({'United Kingdom', 'kings of leon'})"
0.07566666666666666,"frozenset({'United Kingdom', 'm'})"
0.01633333333333333,"frozenset({'United Kingdom', 'muse'})"
0.019,"frozenset({'United Kingdom', 'radiohead'})"
0.010666666666666666,"frozenset({'United Kingdom', 'red hot chili peppers'})"
0.01,"frozenset({'United Kingdom', 'sigur rós'})"
0.018333333333333333,"frozenset({'United Kingdom', 'the beatles'})"
0.012333333333333333,"frozenset({'United Kingdom', 'the smiths'})"
0.01,"frozenset({'andrew bird', 'United States'})"
0.013333333333333334,"frozenset({'animal collective', 'United States'})"
0.010666666666666666,"frozenset({'aphex twin', 'United States'})"
0.015,"frozenset({'arcade fire', 'United States'})"
0.011,"frozenset({'beastie boys', 'United States'})"
0.025333333333333333,"frozenset({'beck', 'United States'})"
0.010333333333333333,"frozenset({'beirut', 'United States'})"
0.013,"frozenset({'belle and sebastian', 'United States'})"
0.011333333333333334,"frozenset({'United States', 'ben folds'})"
0.012666666666666666,"frozenset({'björk', 'United States'})"
0.011333333333333334,"frozenset({'blink-182', 'United States'})"
0.011333333333333334,"frozenset({'boards of canada', 'United States'})"
0.016666666666666666,"frozenset({'bob dylan', 'United States'})"
0.012666666666666666,"frozenset({'brand new', 'United States'})"
0.015,"frozenset({'bright eyes', 'United States'})"
0.011666666666666667,"frozenset({'britney spears', 'United States'})"
0.013,"frozenset({'broken social scene', 'United States'})"
0.01,"frozenset({'cake', 'United States'})"
0.010666666666666666,"frozenset({'cat power', 'United States'})"
0.03166666666666667,"frozenset({'coldplay', 'United States'})"
0.017,"frozenset({'daft punk', 'United States'})"
0.01,"frozenset({'dave matthews band', 'United States'})"
0.01633333333333333,"frozenset({'david bowie', 'United States'})"
0.034333333333333334,"frozenset({'death cab for cutie', 'United States'})"
0.010666666666666666,"frozenset({'depeche mode', 'United States'})"
0.019,"frozenset({'elliott smith', 'United States'})"
0.065,"frozenset({'f', 'United States'})"
0.012,"frozenset({'fall out boy', 'United States'})"
0.014,"frozenset({'feist', 'United States'})"
0.01,"frozenset({'foo fighters', 'United States'})"
0.010333333333333333,"frozenset({'girl talk', 'United States'})"
0.013,"frozenset({'gorillaz', 'United States'})"
0.018666666666666668,"frozenset({'green day', 'United States'})"
0.010666666666666666,"frozenset({'imogen heap', 'United States'})"
0.015,"frozenset({'incubus', 'United States'})"
0.01,"frozenset({'interpol', 'United States'})"
0.014,"frozenset({'iron & wine', 'United States'})"
0.012333333333333333,"frozenset({'jack johnson', 'United States'})"
0.012666666666666666,"frozenset({'jay-z', 'United States'})"
0.012666666666666666,"frozenset({'jimmy eat world', 'United States'})"
0.014333333333333333,"frozenset({'United States', 'johnny cash'})"
0.022333333333333334,"frozenset({'kanye west', 'United States'})"
0.02,"frozenset({'led zeppelin', 'United States'})"
0.013333333333333334,"frozenset({'linkin park', 'United States'})"
0.12366666666666666,"frozenset({'m', 'United States'})"
0.014333333333333333,"frozenset({'metallica', 'United States'})"
0.010666666666666666,"frozenset({'michael jackson', 'United States'})"
0.011,"frozenset({'minus the bear', 'United States'})"
0.024666666666666667,"frozenset({'modest mouse', 'United States'})"
0.019666666666666666,"frozenset({'muse', 'United States'})"
0.01,"frozenset({'my chemical romance', 'United States'})"
0.010333333333333333,"frozenset({'nas', 'United States'})"
0.010666666666666666,"frozenset({'neutral milk hotel', 'United States'})"
0.017333333333333333,"frozenset({'nine inch nails', 'United States'})"
0.015666666666666666,"frozenset({'nirvana', 'United States'})"
0.010333333333333333,"frozenset({'of montreal', 'United States'})"
0.010666666666666666,"frozenset({'outkast', 'United States'})"
0.010666666666666666,"frozenset({'paramore', 'United States'})"
0.019666666666666666,"frozenset({'pink floyd', 'United States'})"
0.013666666666666667,"frozenset({'pixies', 'United States'})"
0.012,"frozenset({'queen', 'United States'})"
0.044,"frozenset({'radiohead', 'United States'})"
0.011,"frozenset({'rage against the machine', 'United States'})"
0.020666666666666667,"frozenset({'red hot chili peppers', 'United States'})"
0.012,"frozenset({'regina spektor', 'United States'})"
0.011,"frozenset({'rilo kiley', 'United States'})"
0.019,"frozenset({'sigur rós', 'United States'})"
0.01,"frozenset({'snow patrol', 'United States'})"
0.01,"frozenset({'sonic youth', 'United States'})"
0.012,"frozenset({'sublime', 'United States'})"
0.021333333333333333,"frozenset({'sufjan stevens', 'United States'})"
0.012666666666666666,"frozenset({'tegan and sara', 'United States'})"
0.050666666666666665,"frozenset({'the beatles', 'United States'})"
0.012333333333333333,"frozenset({'the clash', 'United States'})"
0.016666666666666666,"frozenset({'the cure', 'United States'})"
0.017,"frozenset({'United States', 'the decemberists'})"
0.014,"frozenset({'the flaming lips', 'United States'})"
0.02266666666666667,"frozenset({'the killers', 'United States'})"
0.014666666666666666,"frozenset({'the postal service', 'United States'})"
0.011,"frozenset({'the rolling stones', 'United States'})"
0.023666666666666666,"frozenset({'the shins', 'United States'})"
0.019,"frozenset({'the smashing pumpkins', 'United States'})"
0.016,"frozenset({'the smiths', 'United States'})"
0.015,"frozenset({'the white stripes', 'United States'})"
0.013333333333333334,"frozenset({'tom waits', 'United States'})"
0.020666666666666667,"frozenset({'m', '[unknown]'})"
0.027,"frozenset({'m', 'a perfect circle'})"
0.011666666666666667,"frozenset({'a perfect circle', 'nine inch nails'})"
0.013666666666666667,"frozenset({'a perfect circle', 'radiohead'})"
0.01633333333333333,"frozenset({'a perfect circle', 'tool'})"
0.015,"frozenset({'a tribe called quest', 'm'})"
0.011,"frozenset({'f', 'abba'})"
0.016,"frozenset({'m', 'abba'})"
0.01,"frozenset({'the beatles', 'abba'})"
0.012,"frozenset({'aerosmith', 'ac/dc'})"
0.012666666666666666,"frozenset({'ac/dc', 'black sabbath'})"
0.018,"frozenset({'iron maiden', 'ac/dc'})"
0.013333333333333334,"frozenset({'judas priest', 'ac/dc'})"
0.015,"frozenset({'led zeppelin', 'ac/dc'})"
0.05,"frozenset({'m', 'ac/dc'})"
0.01,"frozenset({'megadeth', 'ac/dc'})"
0.02266666666666667,"frozenset({'metallica', 'ac/dc'})"
0.011,"frozenset({'ac/dc', 'nirvana'})"
0.010666666666666666,"frozenset({'pink floyd', 'ac/dc'})"
0.011333333333333334,"frozenset({'rammstein', 'ac/dc'})"
0.013666666666666667,"frozenset({'red hot chili peppers', 'ac/dc'})"
0.011333333333333334,"frozenset({'system of a down', 'ac/dc'})"
0.017666666666666667,"frozenset({'the beatles', 'ac/dc'})"
0.011666666666666667,"frozenset({'the offspring', 'ac/dc'})"
0.010666666666666666,"frozenset({'ac/dc', 'the rolling stones'})"
0.01,"frozenset({'aerosmith', 'f'})"
0.021666666666666667,"frozenset({'aerosmith', 'm'})"
0.01,"frozenset({'aerosmith', 'metallica'})"
0.011333333333333334,"frozenset({'aerosmith', 'red hot chili peppers'})"
0.010666666666666666,"frozenset({'aerosmith', 'the beatles'})"
0.012666666666666666,"frozenset({'m', 'aesop rock'})"
0.02266666666666667,"frozenset({'m', 'afi'})"
0.01,"frozenset({'m', 'against me!'})"
0.010333333333333333,"frozenset({'air', 'amy winehouse'})"
0.013666666666666667,"frozenset({'beck', 'air'})"
0.012666666666666666,"frozenset({'björk', 'air'})"
0.012,"frozenset({'boards of canada', 'air'})"
0.015333333333333332,"frozenset({'air', 'coldplay'})"
0.014666666666666666,"frozenset({'daft punk', 'air'})"
0.010333333333333333,"frozenset({'air', 'david bowie'})"
0.010333333333333333,"frozenset({'depeche mode', 'air'})"
0.019333333333333334,"frozenset({'air', 'f'})"
0.010333333333333333,"frozenset({'air', 'feist'})"
0.013,"frozenset({'air', 'goldfrapp'})"
0.049666666666666665,"frozenset({'m', 'air'})"
0.02033333333333333,"frozenset({'air', 'massive attack'})"
0.012333333333333333,"frozenset({'air', 'moby'})"
0.011333333333333334,"frozenset({'muse', 'air'})"
0.01,"frozenset({'air', 'nouvelle vague'})"
0.011,"frozenset({'air', 'pink floyd'})"
0.011333333333333334,"frozenset({'air', 'placebo'})"
0.016666666666666666,"frozenset({'portishead', 'air'})"
0.027666666666666666,"frozenset({'air', 'radiohead'})"
0.010666666666666666,"frozenset({'red hot chili peppers', 'air'})"
0.013666666666666667,"frozenset({'air', 'röyksopp'})"
0.014333333333333333,"frozenset({'air', 'sigur rós'})"
0.015666666666666666,"frozenset({'air', 'the beatles'})"
0.012333333333333333,"frozenset({'air', 'the chemical brothers'})"
0.014,"frozenset({'m', 'akon'})"
0.01,"frozenset({'alanis morissette', 'coldplay'})"
0.010333333333333333,"frozenset({'f', 'alanis morissette'})"
0.017,"frozenset({'m', 'alanis morissette'})"
0.01,"frozenset({'m', 'alexisonfire'})"
0.024333333333333332,"frozenset({'m', 'alice in chains'})"
0.01,"frozenset({'alice in chains', 'metallica'})"
0.011,"frozenset({'alice in chains', 'pearl jam'})"
0.012666666666666666,"frozenset({'alicia keys', 'f'})"
0.011333333333333334,"frozenset({'alicia keys', 'm'})"
0.015666666666666666,"frozenset({'m', 'alkaline trio'})"
0.011666666666666667,"frozenset({'m', 'all that remains'})"
0.011,"frozenset({'in flames', 'amon amarth'})"
0.021,"frozenset({'m', 'amon amarth'})"
0.017333333333333333,"frozenset({'m', 'amon tobin'})"
0.013,"frozenset({'m', 'amorphis'})"
0.010666666666666666,"frozenset({'m', 'amy macdonald'})"
0.010666666666666666,"frozenset({'arctic monkeys', 'amy winehouse'})"
0.017333333333333333,"frozenset({'amy winehouse', 'coldplay'})"
0.028333333333333332,"frozenset({'f', 'amy winehouse'})"
0.010333333333333333,"frozenset({'feist', 'amy winehouse'})"
0.01,"frozenset({'lily allen', 'amy winehouse'})"
0.034333333333333334,"frozenset({'m', 'amy winehouse'})"
0.010666666666666666,"frozenset({'madonna', 'amy winehouse'})"
0.010333333333333333,"frozenset({'radiohead', 'amy winehouse'})"
0.014,"frozenset({'the beatles', 'amy winehouse'})"
0.011333333333333334,"frozenset({'the killers', 'amy winehouse'})"
0.016,"frozenset({'m', 'anathema'})"
0.010333333333333333,"frozenset({'m', 'anberlin'})"
0.011666666666666667,"frozenset({'andrew bird', 'f'})"
0.010333333333333333,"frozenset({'andrew bird', 'radiohead'})"
0.010333333333333333,"frozenset({'m', 'angels & airwaves'})"
0.01,"frozenset({'arcade fire', 'animal collective'})"
0.010333333333333333,"frozenset({'f', 'animal collective'})"
0.023333333333333334,"frozenset({'m', 'animal collective'})"
0.013666666666666667,"frozenset({'animal collective', 'radiohead'})"
0.010333333333333333,"frozenset({'animal collective', 'the beatles'})"
0.012666666666666666,"frozenset({'anti-flag', 'm'})"
0.014,"frozenset({'m', 'antony and the johnsons'})"
0.011333333333333334,"frozenset({'björk', 'aphex twin'})"
0.015666666666666666,"frozenset({'boards of canada', 'aphex twin'})"
0.03766666666666667,"frozenset({'m', 'aphex twin'})"
0.02,"frozenset({'aphex twin', 'radiohead'})"
0.010333333333333333,"frozenset({'sigur rós', 'aphex twin'})"
0.010333333333333333,"frozenset({'aphex twin', 'the beatles'})"
0.028333333333333332,"frozenset({'m', 'apocalyptica'})"
0.011333333333333334,"frozenset({'metallica', 'apocalyptica'})"
0.012333333333333333,"frozenset({'apocalyptica', 'nightwish'})"
0.012333333333333333,"frozenset({'rammstein', 'apocalyptica'})"
0.012666666666666666,"frozenset({'system of a down', 'apocalyptica'})"
0.012,"frozenset({'beck', 'arcade fire'})"
0.010333333333333333,"frozenset({'bloc party', 'arcade fire'})"
0.012333333333333333,"frozenset({'arcade fire', 'coldplay'})"
0.012666666666666666,"frozenset({'arcade fire', 'david bowie'})"
0.014,"frozenset({'arcade fire', 'death cab for cutie'})"
0.015,"frozenset({'arcade fire', 'f'})"
0.035666666666666666,"frozenset({'m', 'arcade fire'})"
0.01,"frozenset({'arcade fire', 'modest mouse'})"
0.011333333333333334,"frozenset({'muse', 'arcade fire'})"
0.010333333333333333,"frozenset({'arcade fire', 'pixies'})"
0.023666666666666666,"frozenset({'arcade fire', 'radiohead'})"
0.013333333333333334,"frozenset({'arcade fire', 'sigur rós'})"
0.012333333333333333,"frozenset({'arcade fire', 'sufjan stevens'})"
0.01633333333333333,"frozenset({'arcade fire', 'the beatles'})"
0.011666666666666667,"frozenset({'arcade fire', 'the shins'})"
0.01,"frozenset({'arcade fire', 'the strokes'})"
0.012333333333333333,"frozenset({'in flames', 'arch enemy'})"
0.020666666666666667,"frozenset({'m', 'arch enemy'})"
0.011333333333333334,"frozenset({'architecture in helsinki', 'm'})"
0.02,"frozenset({'bloc party', 'arctic monkeys'})"
0.027666666666666666,"frozenset({'arctic monkeys', 'coldplay'})"
0.010666666666666666,"frozenset({'arctic monkeys', 'death cab for cutie'})"
0.01,"frozenset({'editors', 'arctic monkeys'})"
0.027333333333333334,"frozenset({'f', 'arctic monkeys'})"
0.019,"frozenset({'foo fighters', 'arctic monkeys'})"
0.020666666666666667,"frozenset({'franz ferdinand', 'arctic monkeys'})"
0.013,"frozenset({'green day', 'arctic monkeys'})"
0.011,"frozenset({'arctic monkeys', 'incubus'})"
0.013,"frozenset({'interpol', 'arctic monkeys'})"
0.011333333333333334,"frozenset({'jack johnson', 'arctic monkeys'})"
0.012,"frozenset({'kaiser chiefs', 'arctic monkeys'})"
0.018,"frozenset({'arctic monkeys', 'kings of leon'})"
0.012,"frozenset({'linkin park', 'arctic monkeys'})"
0.05266666666666667,"frozenset({'m', 'arctic monkeys'})"
0.01,"frozenset({'mgmt', 'arctic monkeys'})"
0.023666666666666666,"frozenset({'muse', 'arctic monkeys'})"
0.01,"frozenset({'arctic monkeys', 'my chemical romance'})"
0.013666666666666667,"frozenset({'arctic monkeys', 'nirvana'})"
0.011333333333333334,"frozenset({'arctic monkeys', 'oasis'})"
0.01,"frozenset({'pink floyd', 'arctic monkeys'})"
0.014666666666666666,"frozenset({'placebo', 'arctic monkeys'})"
0.01,"frozenset({'queens of the stone age', 'arctic monkeys'})"
0.026,"frozenset({'radiohead', 'arctic monkeys'})"
0.018333333333333333,"frozenset({'red hot chili peppers', 'arctic monkeys'})"
0.012333333333333333,"frozenset({'snow patrol', 'arctic monkeys'})"
0.011,"frozenset({'system of a down', 'arctic monkeys'})"
0.021,"frozenset({'the beatles', 'arctic monkeys'})"
0.011,"frozenset({'arctic monkeys', 'the cure'})"
0.010666666666666666,"frozenset({'arctic monkeys', 'the hives'})"
0.025666666666666667,"frozenset({'the killers', 'arctic monkeys'})"
0.018666666666666668,"frozenset({'the kooks', 'arctic monkeys'})"
0.010333333333333333,"frozenset({'the offspring', 'arctic monkeys'})"
0.012,"frozenset({'the smiths', 'arctic monkeys'})"
0.018,"frozenset({'the strokes', 'arctic monkeys'})"
0.01633333333333333,"frozenset({'the white stripes', 'arctic monkeys'})"
0.014666666666666666,"frozenset({'m', 'armin van buuren'})"
0.012666666666666666,"frozenset({'m', 'as i lay dying'})"
0.010666666666666666,"frozenset({'asian dub foundation', 'm'})"
0.011333333333333334,"frozenset({'m', 'at the drive-in'})"
0.013,"frozenset({'m', 'atb'})"
0.014333333333333333,"frozenset({'m', 'atmosphere'})"
0.017333333333333333,"frozenset({'m', 'atreyu'})"
0.02,"frozenset({'m', 'audioslave'})"
0.013666666666666667,"frozenset({'m', 'autechre'})"
0.014666666666666666,"frozenset({'avenged sevenfold', 'm'})"
0.01,"frozenset({'britney spears', 'avril lavigne'})"
0.011,"frozenset({'evanescence', 'avril lavigne'})"
0.015666666666666666,"frozenset({'f', 'avril lavigne'})"
0.010666666666666666,"frozenset({'kelly clarkson', 'avril lavigne'})"
0.010666666666666666,"frozenset({'avril lavigne', 'linkin park'})"
0.019,"frozenset({'m', 'avril lavigne'})"
0.013,"frozenset({'babyshambles', 'm'})"
0.021666666666666667,"frozenset({'m', 'bad religion'})"
0.015666666666666666,"frozenset({'m', 'band of horses'})"
0.012,"frozenset({'basement jaxx', 'm'})"
0.011333333333333334,"frozenset({'m', 'basshunter'})"
0.042333333333333334,"frozenset({'beastie boys', 'm'})"
0.013,"frozenset({'beastie boys', 'radiohead'})"
0.015333333333333332,"frozenset({'beastie boys', 'the beatles'})"
0.010333333333333333,"frozenset({'beck', 'belle and sebastian'})"
0.011666666666666667,"frozenset({'beck', 'björk'})"
0.011666666666666667,"frozenset({'beck', 'bob dylan'})"
0.017,"frozenset({'beck', 'coldplay'})"
0.011333333333333334,"frozenset({'beck', 'david bowie'})"
0.013666666666666667,"frozenset({'beck', 'death cab for cutie'})"
0.017,"frozenset({'beck', 'f'})"
0.010666666666666666,"frozenset({'beck', 'feist'})"
0.045,"frozenset({'beck', 'm'})"
0.013,"frozenset({'beck', 'modest mouse'})"
0.010333333333333333,"frozenset({'muse', 'beck'})"
0.030666666666666665,"frozenset({'beck', 'radiohead'})"
0.010333333333333333,"frozenset({'beck', 'red hot chili peppers'})"
0.012,"frozenset({'beck', 'sigur rós'})"
0.011333333333333334,"frozenset({'beck', 'sufjan stevens'})"
0.023333333333333334,"frozenset({'beck', 'the beatles'})"
0.010666666666666666,"frozenset({'beck', 'the cure'})"
0.01,"frozenset({'beck', 'the killers'})"
0.013333333333333334,"frozenset({'beck', 'the shins'})"
0.012666666666666666,"frozenset({'m', 'behemoth'})"
0.01,"frozenset({'beirut', 'coldplay'})"
0.010666666666666666,"frozenset({'elliott smith', 'beirut'})"
0.019666666666666666,"frozenset({'beirut', 'f'})"
0.012333333333333333,"frozenset({'beirut', 'feist'})"
0.03,"frozenset({'m', 'beirut'})"
0.019,"frozenset({'beirut', 'radiohead'})"
0.012333333333333333,"frozenset({'beirut', 'the beatles'})"
0.011,"frozenset({'belle and sebastian', 'coldplay'})"
0.018,"frozenset({'belle and sebastian', 'f'})"
0.011333333333333334,"frozenset({'belle and sebastian', 'feist'})"
0.027666666666666666,"frozenset({'m', 'belle and sebastian'})"
0.02,"frozenset({'belle and sebastian', 'radiohead'})"
0.012666666666666666,"frozenset({'belle and sebastian', 'sufjan stevens'})"
0.015666666666666666,"frozenset({'belle and sebastian', 'the beatles'})"
0.01,"frozenset({'m', 'ben folds'})"
0.013666666666666667,"frozenset({'f', 'beyoncé'})"
0.011,"frozenset({'m', 'beyoncé'})"
0.015333333333333332,"frozenset({'beyoncé', 'rihanna'})"
0.010666666666666666,"frozenset({'m', 'billie holiday'})"
0.010666666666666666,"frozenset({'m', 'billy joel'})"
0.012,"frozenset({'f', 'billy talent'})"
0.011,"frozenset({'foo fighters', 'billy talent'})"
0.011,"frozenset({'green day', 'billy talent'})"
0.011,"frozenset({'linkin park', 'billy talent'})"
0.021333333333333333,"frozenset({'m', 'billy talent'})"
0.01,"frozenset({'the offspring', 'billy talent'})"
0.012333333333333333,"frozenset({'björk', 'coldplay'})"
0.010333333333333333,"frozenset({'björk', 'david bowie'})"
0.010666666666666666,"frozenset({'depeche mode', 'björk'})"
0.022333333333333334,"frozenset({'björk', 'f'})"
0.042,"frozenset({'m', 'björk'})"
0.013,"frozenset({'björk', 'massive attack'})"
0.01,"frozenset({'muse', 'björk'})"
0.010666666666666666,"frozenset({'björk', 'pink floyd'})"
0.017333333333333333,"frozenset({'björk', 'portishead'})"
0.028666666666666667,"frozenset({'björk', 'radiohead'})"
0.013666666666666667,"frozenset({'björk', 'sigur rós'})"
0.015333333333333332,"frozenset({'björk', 'the beatles'})"
0.012333333333333333,"frozenset({'björk', 'the cure'})"
0.019,"frozenset({'black eyed peas', 'm'})"
0.011666666666666667,"frozenset({'iron maiden', 'black sabbath'})"
0.012,"frozenset({'led zeppelin', 'black sabbath'})"
0.034666666666666665,"frozenset({'m', 'black sabbath'})"
0.018333333333333333,"frozenset({'metallica', 'black sabbath'})"
0.02,"frozenset({'m', 'blind guardian'})"
0.010666666666666666,"frozenset({'metallica', 'blind guardian'})"
0.014666666666666666,"frozenset({'blink-182', 'coldplay'})"
0.02033333333333333,"frozenset({'f', 'blink-182'})"
0.013666666666666667,"frozenset({'blink-182', 'fall out boy'})"
0.013,"frozenset({'blink-182', 'foo fighters'})"
0.020666666666666667,"frozenset({'blink-182', 'green day'})"
0.010333333333333333,"frozenset({'blink-182', 'jimmy eat world'})"
0.015333333333333332,"frozenset({'blink-182', 'linkin park'})"
0.036333333333333336,"frozenset({'m', 'blink-182'})"
0.012666666666666666,"frozenset({'muse', 'blink-182'})"
0.010333333333333333,"frozenset({'blink-182', 'my chemical romance'})"
0.012666666666666666,"frozenset({'blink-182', 'nirvana'})"
0.010333333333333333,"frozenset({'blink-182', 'radiohead'})"
0.012333333333333333,"frozenset({'red hot chili peppers', 'blink-182'})"
0.014333333333333333,"frozenset({'blink-182', 'sum 41'})"
0.013666666666666667,"frozenset({'blink-182', 'system of a down'})"
0.012333333333333333,"frozenset({'blink-182', 'the beatles'})"
0.016666666666666666,"frozenset({'the offspring', 'blink-182'})"
0.019666666666666666,"frozenset({'bloc party', 'coldplay'})"
0.017,"frozenset({'bloc party', 'death cab for cutie'})"
0.018666666666666668,"frozenset({'bloc party', 'f'})"
0.012333333333333333,"frozenset({'bloc party', 'foo fighters'})"
0.012,"frozenset({'bloc party', 'franz ferdinand'})"
0.011333333333333334,"frozenset({'bloc party', 'interpol'})"
0.012333333333333333,"frozenset({'bloc party', 'kings of leon'})"
0.046,"frozenset({'bloc party', 'm'})"
0.01,"frozenset({'mgmt', 'bloc party'})"
0.010666666666666666,"frozenset({'bloc party', 'modest mouse'})"
0.019333333333333334,"frozenset({'muse', 'bloc party'})"
0.011666666666666667,"frozenset({'bloc party', 'placebo'})"
0.023,"frozenset({'bloc party', 'radiohead'})"
0.012,"frozenset({'bloc party', 'red hot chili peppers'})"
0.011,"frozenset({'bloc party', 'sigur rós'})"
0.01633333333333333,"frozenset({'bloc party', 'the beatles'})"
0.021,"frozenset({'bloc party', 'the killers'})"
0.014666666666666666,"frozenset({'the kooks', 'bloc party'})"
0.011,"frozenset({'bloc party', 'the shins'})"
0.011333333333333334,"frozenset({'bloc party', 'the strokes'})"
0.010666666666666666,"frozenset({'m', 'blonde redhead'})"
0.014,"frozenset({'m', 'blondie'})"
0.016666666666666666,"frozenset({'m', 'bloodhound gang'})"
0.023666666666666666,"frozenset({'m', 'blur'})"
0.015,"frozenset({'blur', 'radiohead'})"
0.011333333333333334,"frozenset({'blur', 'the beatles'})"
0.03666666666666667,"frozenset({'m', 'boards of canada'})"
0.016,"frozenset({'boards of canada', 'radiohead'})"
0.010333333333333333,"frozenset({'boards of canada', 'sigur rós'})"
0.010333333333333333,"frozenset({'bob dylan', 'bruce springsteen'})"
0.015666666666666666,"frozenset({'bob dylan', 'coldplay'})"
0.016666666666666666,"frozenset({'bob dylan', 'david bowie'})"
0.011,"frozenset({'elliott smith', 'bob dylan'})"
0.018666666666666668,"frozenset({'bob dylan', 'f'})"
0.017,"frozenset({'bob dylan', 'johnny cash'})"
0.014,"frozenset({'bob dylan', 'led zeppelin'})"
0.05333333333333334,"frozenset({'m', 'bob dylan'})"
0.013666666666666667,"frozenset({'neil young', 'bob dylan'})"
0.014666666666666666,"frozenset({'bob dylan', 'pink floyd'})"
0.021666666666666667,"frozenset({'bob dylan', 'radiohead'})"
0.011,"frozenset({'bob dylan', 'red hot chili peppers'})"
0.030333333333333334,"frozenset({'bob dylan', 'the beatles'})"
0.01,"frozenset({'bob dylan', 'the cure'})"
0.011,"frozenset({'bob dylan', 'the doors'})"
0.017333333333333333,"frozenset({'bob dylan', 'the rolling stones'})"
0.011333333333333334,"frozenset({'bob dylan', 'the smiths'})"
0.011333333333333334,"frozenset({'bob dylan', 'the velvet underground'})"
0.010333333333333333,"frozenset({'bob dylan', 'the white stripes'})"
0.014666666666666666,"frozenset({'bob dylan', 'tom waits'})"
0.011,"frozenset({'bob marley', 'f'})"
0.03133333333333333,"frozenset({'bob marley', 'm'})"
0.025666666666666667,"frozenset({'m', 'bob marley & the wailers'})"
0.011333333333333334,"frozenset({'the beatles', 'bob marley & the wailers'})"
